"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"18","1010.4","...","1012.4","2017-01-18 09:31","1008.5","2017-01-18 14:33","19.0","22.4","2017-01-18 14:29","17.6","2017-01-18 02:48","...","84","67","2017-01-18 14:28","0.1","291","4.8","314","2017-01-18 12:26","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1009.6","...","1012.0","2017-01-19 09:08","1007.0","2017-01-19 14:05","18.0","20.6","2017-01-19 13:46","16.4","2017-01-19 23:57","...","87","74","2017-01-19 13:48","0.1","290","3.3","311","2017-01-19 15:22","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"20","1014.0","...","1016.1","2017-01-20 20:54","1010.1","2017-01-20 00:03","12.9","16.8","2017-01-20 00:02","10.7","2017-01-20 15:42","...","79","60","2017-01-20 20:46","0.7","123","7.3","82","2017-01-20 19:52","1.5","...","...","","...","","...","...","...","...","...","...","","..."
"21","1014.9","...","1016.5","2017-01-21 09:02","1012.8","2017-01-21 13:37","13.3","16.0","2017-01-21 12:11","11.4","2017-01-21 23:06","...","70","59","2017-01-21 12:15","0.7","121","7.8","125","2017-01-21 00:11","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1016.4","...","1018.5","2017-01-22 09:32","1014.6","2017-01-22 15:38","14.3","17.8","2017-01-22 12:40","12.2","2017-01-23 00:00","...","57","43","2017-01-22 13:24","1.5","126","10.0","102","2017-01-22 20:50","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1015.9","...","1017.5","2017-01-23 09:42","1014.7","2017-01-23 14:01","14.2","16.8","2017-01-23 13:13","12.7","2017-01-23 00:03","...","59","51","2017-01-23 13:15","2.7","116","11.8","82","2017-01-23 18:16","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1015.9","...","1018.1","2017-01-24 22:17","1014.1","2017-01-24 14:35","14.4","16.8","2017-01-24 11:02","13.3","2017-01-24 04:25","...","71","64","2017-01-24 14:24","2.4","125","9.2","59","2017-01-24 00:01","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1015.2","...","1017.5","2017-01-25 00:11","1013.7","2017-01-25 14:58","15.2","18.0","2017-01-25 13:27","13.5","2017-01-25 02:15","...","74","67","2017-01-25 14:27","0.9","117","8.0","135","2017-01-25 04:56","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1013.1","...","1016.2","2017-01-26 08:38","1009.4","2017-01-26 15:18","15.9","19.2","2017-01-26 15:17","13.1","2017-01-26 03:12","...","65","50","2017-01-26 14:32","2.0","124","10.3","146","2017-01-26 14:52","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1011.4","...","1013.1","2017-01-27 09:09","1009.8","2017-01-27 14:49","17.6","24.0","2017-01-27 11:40","12.9","2017-01-27 06:38","...","70","44","2017-01-27 11:41","0.9","127","6.8","132","2017-01-27 00:02","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1007.4","...","1010.5","2017-01-28 00:00","1005.0","2017-01-28 15:37","19.4","23.8","2017-01-28 16:36","15.9","2017-01-28 03:34","...","78","56","2017-01-28 11:13","0.2","277","3.6","281","2017-01-28 14:21","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1006.3","...","1008.3","2017-01-29 09:27","1004.6","2017-01-29 15:38","19.9","25.5","2017-01-29 12:55","15.9","2017-01-29 02:13","...","78","58","2017-01-29 13:17","0.1","245","3.7","264","2017-01-29 13:49","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1009.6","...","1013.1","2017-01-30 20:09","1006.1","2017-01-30 02:30","17.6","21.0","2017-01-30 08:44","14.0","2017-01-30 22:25","...","76","68","2017-01-30 13:18","1.6","117","8.0","144","2017-01-30 14:35","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"31","1009.3","...","1012.1","2017-01-31 00:02","1006.4","2017-01-31 15:05","16.2","19.5","2017-01-31 14:07","13.7","2017-01-31 01:33","...","75","62","2017-01-31 14:08","3.3","124","10.2","115","2017-01-31 11:18","0.0","...","...","","...","","...","...","...","...","...","...","","..."
