"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"15","1006.1","...","1007.6","2017-12-15 22:15","1003.6","2017-12-15 13:33","20.3","24.7","2017-12-15 13:52","17.6","2017-12-15 06:02","...","73","56","2017-12-15 13:52","1.5","116","7.4","96","2017-12-15 04:33","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1011.8","...","1016.4","2017-12-16 22:14","1007.4","2017-12-16 00:36","15.9","19.0","2017-12-16 04:20","12.3","2017-12-16 23:21","...","85","77","2017-12-16 23:52","0.3","113","6.1","131","2017-12-16 13:42","2.5","...","...","","...","","...","...","...","...","...","...","","..."
"17","1015.2","...","1017.0","2017-12-17 08:50","1013.2","2017-12-17 14:55","12.7","14.2","2017-12-17 11:45","11.3","2017-12-17 04:12","...","82","73","2017-12-17 07:41","1.1","113","6.0","132","2017-12-17 22:09","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1013.3","...","1015.1","2017-12-18 09:07","1011.2","2017-12-18 13:42","14.0","15.4","2017-12-18 13:23","12.7","2017-12-18 06:12","...","86","78","2017-12-18 02:32","0.8","113","5.7","112","2017-12-18 13:36","1.5","...","...","","...","","...","...","...","...","...","...","","..."
"19","1015.4","...","...","","...","","13.2","...","","...","","...","91","...","","0.7","111","...","...","","18.5","...","...","","...","","...","...","...","...","...","...","","..."
"20","1017.2","...","1018.7","2017-12-20 08:54","1015.3","2017-12-20 13:32","15.3","19.1","2017-12-20 13:50","13.1","2017-12-20 06:42","...","66","45","2017-12-20 12:42","1.1","114","7.0","102","2017-12-20 13:36","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1014.4","...","1017.9","2017-12-21 00:13","1011.3","2017-12-21 14:35","15.4","18.0","2017-12-21 14:33","13.0","2017-12-21 05:02","...","57","47","2017-12-21 10:31","2.1","116","9.9","91","2017-12-21 12:56","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1008.4","...","1011.8","2017-12-22 00:03","1005.5","2017-12-22 17:12","18.8","23.2","2017-12-22 13:30","15.2","2017-12-22 05:42","...","61","45","2017-12-22 13:35","2.2","114","7.7","108","2017-12-22 15:15","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1005.0","...","1006.9","2017-12-23 06:58","1002.5","2017-12-23 14:21","19.0","23.7","2017-12-23 10:59","15.2","2017-12-23 06:31","...","70","52","2017-12-23 11:01","0.2","115","3.9","271","2017-12-23 11:09","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1007.0","...","1010.1","2017-12-24 23:34","1004.4","2017-12-24 00:21","18.3","22.7","2017-12-24 13:56","15.0","2017-12-24 02:52","...","74","53","2017-12-24 13:41","0.4","108","6.3","118","2017-12-24 20:42","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1010.0","...","1013.0","2017-12-25 09:15","1007.9","2017-12-25 15:15","16.3","17.8","2017-12-25 13:51","14.8","2017-12-25 06:12","...","57","49","2017-12-25 13:28","2.2","116","9.2","130","2017-12-25 19:25","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1009.6","...","1011.3","2017-12-26 08:53","1007.5","2017-12-26 14:15","17.7","20.4","2017-12-26 14:14","16.0","2017-12-26 01:12","...","66","58","2017-12-26 14:15","2.4","113","9.9","86","2017-12-26 11:00","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1009.8","...","1012.2","2017-12-27 09:02","1007.0","2017-12-27 14:11","18.0","20.8","2017-12-27 14:10","15.8","2017-12-27 06:36","...","66","54","2017-12-27 14:35","2.2","108","9.0","126","2017-12-27 11:42","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1008.2","...","1009.9","2017-12-28 08:58","1005.8","2017-12-28 14:37","20.1","23.8","2017-12-28 13:03","17.3","2017-12-28 06:21","...","67","53","2017-12-28 13:01","1.6","116","6.9","102","2017-12-28 03:20","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1010.1","...","...","","...","","18.7","...","","...","","...","84","...","","0.7","118","...","...","","1.5","...","...","","...","","...","...","...","...","...","...","","..."
"30","1010.2","...","1012.1","2017-12-30 09:10","1006.5","2017-12-30 13:48","17.7","20.7","2017-12-30 14:44","16.2","2017-12-30 03:21","...","85","68","2017-12-30 14:36","1.3","114","8.1","103","2017-12-30 13:31","1.5","...","...","","...","","...","...","...","...","...","...","","..."
"31","1011.6","...","1013.6","2017-12-31 10:07","1010.3","2017-12-31 04:23","14.6","16.9","2017-12-31 00:32","13.1","2017-12-31 12:11","...","84","69","2017-12-31 20:05","0.5","116","6.3","130","2017-12-31 19:28","3.0","...","...","","...","","...","...","...","...","...","...","","..."
