"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"15","1006.2","...","1009.2","2018-01-15 08:58","1003.4","2018-01-15 15:40","17.9","25.1","2018-01-15 15:01","12.4","2018-01-15 06:12","...","68","44","2018-01-15 14:38","0.5","110","4.8","86","2018-01-15 13:17","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1003.1","...","1005.9","2018-01-16 09:29","1000.9","2018-01-16 16:12","18.1","22.9","2018-01-16 13:19","13.8","2018-01-16 02:52","...","77","52","2018-01-16 13:20","0.0","0","2.7","255","2018-01-16 04:15","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1003.5","...","1006.0","2018-01-17 08:54","1001.7","2018-01-17 00:28","19.9","25.1","2018-01-17 13:59","16.8","2018-01-17 07:42","...","76","44","2018-01-17 13:52","1.1","112","7.3","96","2018-01-17 20:51","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1005.4","...","1007.6","2018-01-18 09:26","1003.5","2018-01-18 14:44","20.4","22.8","2018-01-18 14:58","18.7","2018-01-18 00:36","...","82","71","2018-01-18 11:58","1.7","112","8.2","118","2018-01-18 13:38","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1007.4","...","1010.0","2018-01-19 09:12","1005.9","2018-01-19 19:34","17.8","19.5","2018-01-19 00:31","16.4","2018-01-19 05:36","...","91","87","2018-01-19 13:11","0.6","110","6.2","79","2018-01-19 19:59","9.5","...","...","","...","","...","...","...","...","...","...","","..."
"20","1005.3","...","1006.9","2018-01-20 09:32","1003.1","2018-01-20 14:47","18.5","20.9","2018-01-20 14:17","16.9","2018-01-20 08:11","...","86","74","2018-01-20 14:19","1.5","113","6.2","102","2018-01-20 08:05","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"21","1003.2","...","1006.4","2018-01-21 08:11","1000.7","2018-01-21 15:09","19.0","21.0","2018-01-21 12:34","17.5","2018-01-21 01:22","...","84","72","2018-01-21 12:26","1.3","107","7.6","88","2018-01-21 02:39","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1003.5","...","1005.4","2018-01-22 07:49","1001.1","2018-01-22 13:10","16.9","20.1","2018-01-22 13:13","15.6","2018-01-22 19:41","...","81","65","2018-01-22 14:52","1.0","109","7.5","118","2018-01-22 22:16","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"23","1004.4","...","1006.4","2018-01-23 21:07","1002.1","2018-01-23 13:54","18.3","22.9","2018-01-23 12:53","15.6","2018-01-23 04:01","...","70","55","2018-01-23 12:54","1.7","113","7.8","120","2018-01-23 03:05","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1005.5","...","1007.5","2018-01-24 09:27","1002.6","2018-01-24 15:16","16.8","19.8","2018-01-24 12:55","15.0","2018-01-24 23:41","...","74","59","2018-01-24 12:55","2.1","106","9.4","107","2018-01-24 14:03","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1005.2","...","1007.6","2018-01-25 09:01","1002.6","2018-01-25 14:29","17.0","19.9","2018-01-25 13:45","14.5","2018-01-25 05:12","...","78","65","2018-01-25 13:45","2.0","108","9.1","113","2018-01-25 12:38","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1008.3","...","...","","...","","15.4","...","","...","","...","80","...","","1.5","113","...","...","","1.5","...","...","","...","","...","...","...","...","...","...","","..."
"27","1005.3","...","1008.7","2018-01-27 00:15","1002.7","2018-01-27 13:53","16.9","21.1","2018-01-27 14:42","13.0","2018-01-27 01:42","...","74","60","2018-01-27 14:41","2.0","110","11.3","118","2018-01-27 10:58","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1004.7","...","1008.3","2018-01-28 23:32","1001.3","2018-01-28 04:06","14.6","18.1","2018-01-28 00:10","12.2","2018-01-28 23:52","...","92","77","2018-01-28 00:11","0.1","82","6.0","125","2018-01-28 19:37","13.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1009.6","...","1011.5","2018-01-29 09:20","1007.5","2018-01-29 02:50","11.1","12.5","2018-01-29 00:02","10.0","2018-01-29 22:22","...","91","86","2018-01-29 07:18","0.5","108","6.9","128","2018-01-29 01:27","14.5","...","...","","...","","...","...","...","...","...","...","","..."
"30","1009.1","...","1012.1","2018-01-30 07:06","1006.8","2018-01-30 16:12","12.0","13.2","2018-01-30 21:28","10.0","2018-01-30 02:17","...","91","79","2018-01-30 10:42","1.3","111","7.4","55","2018-01-30 10:30","7.5","...","...","","...","","...","...","...","...","...","...","","..."
"31","1008.1","...","...","","...","","13.9","...","","...","","...","91","...","","0.8","114","...","...","","32.0","...","...","","...","","...","...","...","...","...","...","","..."
