"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","997.9","...","1001.4","2017-04-11 22:00","993.0","2017-04-11 03:17","21.2","28.2","2017-04-11 05:50","17.0","2017-04-11 23:49","...","79","54","2017-04-11 05:50","1.1","116","9.4","103","2017-04-11 21:34","21.5","...","...","","...","","...","...","...","...","...","...","","..."
"12","1004.1","...","1006.9","2017-04-12 22:44","1000.6","2017-04-12 00:56","17.3","18.8","2017-04-12 12:10","16.0","2017-04-12 21:10","...","85","71","2017-04-12 20:20","1.2","117","7.7","113","2017-04-12 13:34","17.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","1005.5","...","1006.8","2017-04-13 02:49","1004.0","2017-04-13 13:13","18.6","22.0","2017-04-13 12:03","15.8","2017-04-13 03:18","...","74","55","2017-04-13 10:42","1.6","114","10.2","71","2017-04-13 10:00","9.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1003.6","...","1005.3","2017-04-14 08:48","1001.8","2017-04-14 15:52","21.5","27.6","2017-04-14 15:15","17.8","2017-04-14 01:40","...","81","59","2017-04-14 15:33","0.1","106","2.5","131","2017-04-14 00:10","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"15","1002.7","...","1004.9","2017-04-15 09:28","1001.3","2017-04-15 17:54","23.9","29.2","2017-04-15 14:20","19.2","2017-04-15 05:21","...","79","63","2017-04-15 14:53","0.1","267","3.6","271","2017-04-15 12:32","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1002.3","...","1004.5","2017-04-16 09:26","1001.1","2017-04-16 23:59","25.9","31.2","2017-04-16 12:48","22.6","2017-04-16 04:06","...","75","52","2017-04-16 12:43","0.1","133","4.2","283","2017-04-16 13:29","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","998.1","...","1001.1","2017-04-17 00:00","995.1","2017-04-17 15:50","27.0","32.5","2017-04-17 12:08","23.4","2017-04-17 04:58","...","72","47","2017-04-17 12:02","0.6","266","9.1","262","2017-04-17 11:18","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","996.4","...","998.9","2017-04-18 21:55","994.7","2017-04-18 05:55","26.0","27.5","2017-04-18 10:18","25.0","2017-04-18 21:48","...","82","76","2017-04-18 11:53","0.5","268","6.9","280","2017-04-18 04:08","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","999.1","...","1002.2","2017-04-19 21:55","996.6","2017-04-19 15:08","26.1","30.5","2017-04-19 13:36","23.9","2017-04-19 21:37","...","81","64","2017-04-19 13:37","0.3","102","7.0","101","2017-04-19 15:17","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","998.5","...","1001.0","2017-04-20 00:01","996.2","2017-04-20 16:35","25.7","29.0","2017-04-20 16:11","23.2","2017-04-20 05:50","...","75","58","2017-04-20 17:01","0.3","270","5.9","297","2017-04-20 08:35","1.5","...","...","","...","","...","...","...","...","...","...","","..."
"21","998.0","...","1002.2","2017-04-21 22:24","995.1","2017-04-21 15:23","24.7","31.6","2017-04-21 12:45","17.9","2017-04-21 23:03","...","77","51","2017-04-21 12:46","0.7","270","7.6","212","2017-04-21 12:51","24.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1002.7","...","1004.6","2017-04-22 20:58","1000.1","2017-04-22 01:45","17.1","18.4","2017-04-22 00:13","15.6","2017-04-22 22:53","...","86","74","2017-04-22 23:59","0.5","118","7.0","69","2017-04-22 21:09","8.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1003.5","...","1004.9","2017-04-23 08:50","1002.1","2017-04-23 04:35","19.6","22.5","2017-04-23 14:00","16.1","2017-04-24 00:00","...","57","40","2017-04-23 13:49","2.2","110","9.8","97","2017-04-23 11:40","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1003.4","...","1005.0","2017-04-24 10:30","1001.9","2017-04-24 03:11","21.0","23.8","2017-04-24 16:59","19.4","2017-04-24 06:15","...","78","63","2017-04-25 00:00","0.6","105","5.5","109","2017-04-24 00:24","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"25","1001.9","...","1003.5","2017-04-25 09:54","1000.6","2017-04-25 16:41","22.9","26.6","2017-04-25 12:28","19.2","2017-04-25 04:25","...","81","61","2017-04-25 10:22","0.1","267","2.9","267","2017-04-25 16:17","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1000.2","...","1003.3","2017-04-26 22:38","997.6","2017-04-26 15:28","23.4","28.8","2017-04-26 11:37","19.2","2017-04-26 23:51","...","83","67","2017-04-26 11:59","0.4","112","5.9","296","2017-04-26 17:20","3.5","...","...","","...","","...","...","...","...","...","...","","..."
"27","1003.4","...","1006.0","2017-04-27 21:55","1000.6","2017-04-27 03:30","17.0","19.5","2017-04-27 00:32","14.8","2017-04-27 21:37","...","88","70","2017-04-27 12:26","1.0","119","6.2","117","2017-04-27 10:00","24.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1003.5","...","1005.3","2017-04-28 08:24","1001.0","2017-04-28 16:29","19.4","25.6","2017-04-28 15:18","14.3","2017-04-28 05:38","...","55","31","2017-04-28 12:47","1.0","126","7.0","120","2017-04-28 10:59","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1002.5","...","1004.1","2017-04-29 09:24","1000.7","2017-04-29 16:14","21.7","29.2","2017-04-29 15:56","15.3","2017-04-29 05:40","...","48","23","2017-04-29 11:42","1.1","115","6.2","261","2017-04-29 14:37","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1002.2","...","1003.6","2017-04-30 09:16","1000.9","2017-04-30 17:04","23.4","28.6","2017-04-30 12:37","17.9","2017-04-30 05:43","...","56","35","2017-04-30 15:40","0.3","275","4.9","261","2017-04-30 12:56","0.0","...","...","","...","","...","...","...","...","...","...","","..."
