"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1016.9","...","1018.5","2017-04-01 22:31","1015.0","2017-04-01 05:21","16.9","20.7","2017-04-01 13:52","13.3","2017-04-01 04:41","...","67","46","2017-04-01 21:23","3.7","27","10.5","15","2017-04-01 09:07","4.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","1018.9","...","1021.3","2017-04-02 10:42","1017.1","2017-04-02 17:31","18.2","23.1","2017-04-02 12:23","13.1","2017-04-02 22:41","...","43","23","2017-04-02 10:33","2.6","29","6.6","24","2017-04-02 11:43","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","1019.0","...","1021.3","2017-04-03 10:42","1017.5","2017-04-03 16:35","19.5","25.8","2017-04-03 12:07","12.5","2017-04-03 04:11","...","63","34","2017-04-03 13:25","1.4","9","6.6","12","2017-04-03 14:28","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","1017.2","...","1019.4","2017-04-04 10:17","1015.3","2017-04-04 15:42","20.9","26.3","2017-04-04 11:12","15.3","2017-04-04 06:11","...","66","45","2017-04-04 11:26","1.4","5","5.2","324","2017-04-04 12:02","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","1014.1","...","1016.5","2017-04-05 00:01","1011.8","2017-04-05 15:52","22.5","27.9","2017-04-05 13:41","17.2","2017-04-05 05:41","...","68","45","2017-04-05 09:52","1.4","12","6.0","346","2017-04-05 11:27","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","1012.0","...","1013.8","2017-04-06 08:41","1010.9","2017-04-06 03:01","23.2","28.1","2017-04-06 11:03","19.1","2017-04-06 01:26","...","75","52","2017-04-06 10:34","1.1","1","5.5","315","2017-04-06 11:39","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","1011.4","...","1014.0","2017-04-07 09:47","1007.4","2017-04-07 04:24","24.3","27.6","2017-04-07 14:51","22.3","2017-04-07 22:32","...","84","73","2017-04-07 14:51","1.7","44","8.9","134","2017-04-07 04:33","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","1011.2","...","1013.7","2017-04-08 09:52","1009.0","2017-04-08 16:41","25.5","29.5","2017-04-08 10:11","21.9","2017-04-08 05:45","...","81","59","2017-04-08 10:28","1.8","114","8.0","234","2017-04-08 13:56","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","1008.0","...","1010.5","2017-04-09 00:01","1005.6","2017-04-09 15:51","25.7","28.6","2017-04-09 14:25","23.6","2017-04-09 05:21","...","85","76","2017-04-09 12:33","3.0","171","9.5","230","2017-04-09 15:13","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","1006.2","...","1008.7","2017-04-10 08:42","1003.4","2017-04-10 16:31","27.4","32.7","2017-04-10 13:52","24.0","2017-04-10 02:43","...","71","45","2017-04-10 12:05","3.0","194","9.7","232","2017-04-10 14:30","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","1007.0","...","1009.5","2017-04-11 22:21","1005.1","2017-04-11 05:01","24.8","29.4","2017-04-11 11:33","19.1","2017-04-11 23:24","...","81","67","2017-04-11 10:51","2.7","11","7.9","360","2017-04-11 23:24","14.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1011.4","...","1014.7","2017-04-12 23:01","1008.6","2017-04-12 02:04","18.9","21.2","2017-04-12 13:31","15.7","2017-04-12 23:17","...","85","77","2017-04-12 21:32","4.0","26","11.8","10","2017-04-12 09:50","16.5","...","...","","...","","...","...","...","...","...","...","","..."
"13","1014.5","...","1015.8","2017-04-13 21:12","1013.0","2017-04-13 04:23","18.7","21.9","2017-04-13 11:01","15.9","2017-04-13 03:09","...","85","68","2017-04-13 11:26","2.4","20","7.9","26","2017-04-13 03:56","3.5","...","...","","...","","...","...","...","...","...","...","","..."
"14","1013.0","...","1014.9","2017-04-14 00:01","1011.5","2017-04-14 15:31","22.5","27.0","2017-04-14 13:24","18.9","2017-04-14 04:37","...","85","69","2017-04-14 12:41","1.6","64","6.7","336","2017-04-14 14:38","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1012.3","...","1014.7","2017-04-15 11:14","1010.9","2017-04-15 02:51","24.5","29.1","2017-04-15 11:53","20.8","2017-04-15 02:27","...","84","65","2017-04-15 11:51","1.1","355","6.2","351","2017-04-15 14:14","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1011.9","...","1014.0","2017-04-16 09:22","1010.6","2017-04-16 15:47","26.2","31.5","2017-04-16 11:11","23.0","2017-04-16 06:14","...","80","61","2017-04-16 11:17","1.5","313","6.8","317","2017-04-16 13:47","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1008.4","...","1011.2","2017-04-17 08:31","1005.6","2017-04-17 16:41","26.8","31.1","2017-04-17 12:42","23.0","2017-04-17 05:31","...","82","61","2017-04-17 10:54","2.5","244","9.7","263","2017-04-17 13:44","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1007.0","...","1008.7","2017-04-18 21:51","1005.6","2017-04-18 03:43","26.3","28.9","2017-04-18 11:31","24.5","2017-04-18 05:34","...","86","71","2017-04-18 09:41","2.9","178","9.5","229","2017-04-18 15:39","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1008.6","...","1011.4","2017-04-19 21:03","1006.1","2017-04-19 15:18","26.6","30.2","2017-04-19 14:31","24.0","2017-04-19 22:32","...","85","69","2017-04-19 10:13","2.5","15","8.7","259","2017-04-19 13:39","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1008.7","...","1011.2","2017-04-20 09:41","1006.7","2017-04-20 15:01","26.2","30.4","2017-04-20 11:24","23.0","2017-04-20 03:14","...","79","63","2017-04-20 11:25","1.9","235","7.2","228","2017-04-20 16:25","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1008.1","...","1010.2","2017-04-21 10:21","1005.6","2017-04-21 14:35","25.9","31.3","2017-04-21 10:12","20.4","2017-04-21 23:51","...","79","54","2017-04-21 11:26","3.1","238","12.0","14","2017-04-21 21:37","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1010.4","...","1012.5","2017-04-22 21:41","1007.7","2017-04-22 00:35","18.6","20.7","2017-04-22 00:01","16.8","2017-04-22 18:42","...","82","67","2017-04-22 11:11","4.5","25","13.2","7","2017-04-22 06:10","16.5","...","...","","...","","...","...","...","...","...","...","","..."
"23","1012.2","...","1013.7","2017-04-23 23:01","1010.2","2017-04-23 03:41","21.1","26.9","2017-04-23 12:01","16.9","2017-04-23 03:49","...","72","56","2017-04-23 12:06","2.1","3","9.7","3","2017-04-23 02:41","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1013.1","...","1014.7","2017-04-24 09:51","1011.8","2017-04-24 02:36","23.1","27.1","2017-04-24 15:28","20.2","2017-04-24 00:05","...","78","57","2017-04-24 12:35","1.3","2","5.2","360","2017-04-24 17:39","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1011.9","...","1014.0","2017-04-25 09:14","1010.3","2017-04-25 16:01","23.9","27.4","2017-04-25 10:33","21.7","2017-04-25 02:43","...","86","73","2017-04-25 10:41","1.6","2","6.2","340","2017-04-25 12:54","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1009.8","...","1011.5","2017-04-26 00:01","1007.7","2017-04-26 16:03","25.5","30.7","2017-04-26 13:06","21.8","2017-04-26 23:51","...","83","60","2017-04-26 13:06","2.1","122","9.1","12","2017-04-26 19:10","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1010.4","...","1013.2","2017-04-27 22:11","1008.1","2017-04-27 03:34","18.4","22.0","2017-04-27 00:01","15.5","2017-04-27 20:14","...","86","80","2017-04-27 01:11","5.1","25","12.8","18","2017-04-27 13:14","10.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1012.0","...","1013.7","2017-04-28 10:06","1010.3","2017-04-28 15:45","20.0","24.8","2017-04-28 12:11","16.0","2017-04-28 00:35","...","58","42","2017-04-28 10:41","3.7","13","10.0","25","2017-04-28 03:06","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1012.3","...","1014.3","2017-04-29 09:24","1010.9","2017-04-29 16:51","21.2","27.5","2017-04-29 12:16","15.0","2017-04-29 03:23","...","60","30","2017-04-29 09:15","1.8","2","5.5","360","2017-04-29 09:49","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1012.3","...","1013.8","2017-04-30 08:41","1011.2","2017-04-30 16:55","22.5","28.6","2017-04-30 12:58","16.6","2017-04-30 05:52","...","70","48","2017-04-30 16:03","1.1","14","5.3","345","2017-04-30 12:58","0.0","...","...","","...","","...","...","...","...","...","...","","..."
