"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1009.3","...","1011.3","2018-09-01 00:01","1007.2","2018-09-01 15:46","28.3","32.4","2018-09-01 13:12","25.3","2018-09-01 05:41","...","84","62","2018-09-01 13:52","1.0","245","5.6","313","2018-09-01 14:04","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","1006.5","...","1008.7","2018-09-02 00:01","1004.6","2018-09-02 15:03","28.4","32.3","2018-09-02 12:51","25.0","2018-09-02 04:01","...","85","58","2018-09-02 11:41","1.5","119","6.9","286","2018-09-02 13:49","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","1004.8","...","1006.5","2018-09-03 08:54","1003.1","2018-09-03 16:01","28.3","32.0","2018-09-03 10:25","25.1","2018-09-03 05:31","...","83","64","2018-09-03 12:04","2.2","125","8.0","221","2018-09-03 12:04","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","1003.5","...","1005.3","2018-09-04 09:51","1001.4","2018-09-04 15:04","28.9","32.4","2018-09-04 12:31","25.7","2018-09-04 02:31","...","84","68","2018-09-04 10:09","2.5","242","7.9","223","2018-09-04 16:11","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","1004.3","...","1006.0","2018-09-05 10:42","1002.5","2018-09-05 16:01","28.9","33.3","2018-09-05 13:23","26.7","2018-09-05 05:51","...","86","63","2018-09-05 15:41","0.9","143","5.2","274","2018-09-05 13:01","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","1004.5","...","1006.5","2018-09-06 09:22","1003.0","2018-09-06 13:53","29.0","33.8","2018-09-06 14:17","26.3","2018-09-06 06:01","...","82","62","2018-09-06 14:17","0.9","29","5.8","17","2018-09-06 14:05","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","1005.0","...","...","","...","","29.1","...","","...","","...","79","...","","1.3","118","...","...","","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","1006.6","...","...","","...","","29.6","...","","...","","...","75","...","","2.9","358","...","...","","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","1007.3","...","...","","...","","27.0","...","","...","","...","77","...","","6.9","21","...","...","","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","1006.5","...","...","","...","","27.7","...","","...","","...","74","...","","6.0","12","...","...","","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","1007.0","...","1009.1","2018-09-11 09:44","1003.8","2018-09-11 02:21","29.6","32.3","2018-09-11 13:11","24.3","2018-09-11 03:06","...","76","65","2018-09-11 11:05","1.8","144","7.2","354","2018-09-11 00:09","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1007.9","...","1010.4","2018-09-12 11:51","1006.2","2018-09-12 15:45","28.1","31.6","2018-09-12 12:11","26.4","2018-09-12 01:41","...","85","70","2018-09-12 12:11","2.3","5","7.4","343","2018-09-12 11:39","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","1007.6","...","1010.0","2018-09-13 10:51","1006.5","2018-09-13 16:00","28.8","33.0","2018-09-13 13:41","26.4","2018-09-13 02:41","...","85","67","2018-09-13 13:41","1.4","2","6.7","338","2018-09-13 16:08","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1005.4","...","1003.7","2018-09-14 20:21","1002.4","2018-09-14 23:53","29.1","30.9","2018-09-14 16:16","26.9","2018-09-14 23:33","...","80","70","2018-09-14 20:41","1.6","12","7.6","3","2018-09-14 17:04","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","998.9","...","1002.5","2018-09-15 00:01","996.5","2018-09-15 15:41","27.4","30.9","2018-09-15 15:01","25.2","2018-09-15 02:23","...","80","63","2018-09-15 14:31","1.2","24","6.3","39","2018-09-15 13:39","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1004.8","...","1010.1","2018-09-16 23:31","998.7","2018-09-16 00:11","28.3","32.7","2018-09-16 11:15","25.2","2018-09-16 06:02","...","80","61","2018-09-16 11:25","0.8","11","4.9","310","2018-09-16 12:55","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"17","1011.1","...","1014.5","2018-09-17 23:21","1009.6","2018-09-17 02:01","28.6","32.7","2018-09-17 11:37","25.1","2018-09-17 05:23","...","85","67","2018-09-17 12:00","1.2","14","6.2","295","2018-09-17 13:24","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1012.4","...","1014.5","2018-09-18 09:53","1010.1","2018-09-18 14:51","28.7","32.2","2018-09-18 12:41","26.7","2018-09-18 03:31","...","84","67","2018-09-18 12:41","1.7","2","6.8","327","2018-09-18 12:30","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"19","1010.5","...","1012.8","2018-09-19 09:44","1009.0","2018-09-19 15:43","28.4","32.7","2018-09-19 12:51","25.5","2018-09-19 05:51","...","83","66","2018-09-19 13:13","1.0","162","5.6","327","2018-09-19 14:53","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1009.2","...","1010.7","2018-09-20 11:11","1007.9","2018-09-20 14:11","28.3","32.1","2018-09-20 12:01","26.0","2018-09-20 03:11","...","82","63","2018-09-20 11:53","0.8","292","5.3","247","2018-09-20 12:02","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1010.5","...","1012.8","2018-09-21 23:41","1008.8","2018-09-21 15:24","28.6","32.9","2018-09-21 12:23","24.9","2018-09-21 05:28","...","76","49","2018-09-21 11:21","1.0","121","5.7","260","2018-09-21 12:00","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1012.4","...","1014.5","2018-09-22 10:01","1011.2","2018-09-22 05:31","28.6","32.2","2018-09-22 12:21","25.0","2018-09-22 05:01","...","76","56","2018-09-22 10:21","1.4","341","6.2","331","2018-09-22 13:48","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1011.2","...","1013.4","2018-09-23 08:13","1009.0","2018-09-23 15:01","28.7","32.5","2018-09-23 10:53","25.4","2018-09-23 05:06","...","81","64","2018-09-23 11:33","2.0","5","7.9","19","2018-09-23 15:50","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1007.1","...","1010.4","2018-09-24 00:01","1004.7","2018-09-24 15:43","28.0","31.1","2018-09-24 10:16","25.7","2018-09-24 23:42","...","74","61","2018-09-24 10:11","5.2","15","16.2","7","2018-09-24 14:10","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1004.9","...","1006.9","2018-09-25 08:42","1002.4","2018-09-25 15:28","27.5","31.6","2018-09-25 10:13","25.0","2018-09-25 02:53","...","71","50","2018-09-25 10:13","4.6","35","12.9","23","2018-09-25 00:12","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1005.2","...","1007.5","2018-09-26 09:25","1003.4","2018-09-26 15:15","26.2","29.2","2018-09-26 11:01","24.1","2018-09-26 05:56","...","74","64","2018-09-26 09:41","5.6","23","13.3","23","2018-09-26 02:36","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1005.3","...","1007.1","2018-09-27 10:33","1003.1","2018-09-27 14:41","26.2","29.4","2018-09-27 11:51","24.3","2018-09-27 06:02","...","75","62","2018-09-27 15:13","5.3","29","12.0","19","2018-09-27 15:34","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1004.8","...","1006.2","2018-09-28 08:17","1002.7","2018-09-28 15:02","25.7","27.1","2018-09-28 12:11","24.3","2018-09-28 05:35","...","77","57","2018-09-28 23:27","5.1","25","13.0","25","2018-09-28 12:55","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1004.0","...","1006.3","2018-09-29 21:31","1001.8","2018-09-29 14:05","25.5","27.7","2018-09-29 11:41","23.3","2018-09-29 05:32","...","60","45","2018-09-29 20:12","3.9","23","9.9","40","2018-09-29 08:19","0.0","...","...","","...","","...","...","...","...","...","...","","..."
