"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","1013.8","...","1015.4","2018-10-11 21:32","1012.1","2018-10-11 14:01","23.2","26.1","2018-10-11 11:42","21.4","2018-10-11 23:51","...","75","63","2018-10-11 11:42","4.5","29","11.2","19","2018-10-11 00:58","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1015.5","...","1017.2","2018-10-12 10:21","1014.1","2018-10-12 14:58","21.5","25.5","2018-10-12 13:03","19.8","2018-10-12 06:31","...","78","66","2018-10-12 13:04","3.9","24","10.1","22","2018-10-12 08:20","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","1014.8","...","1017.3","2018-10-13 10:21","1012.9","2018-10-13 14:24","23.0","27.9","2018-10-13 12:22","18.9","2018-10-13 03:31","...","79","64","2018-10-13 12:23","2.4","11","8.0","360","2018-10-13 15:20","1.5","...","...","","...","","...","...","...","...","...","...","","..."
"14","1013.1","...","1015.6","2018-10-14 09:41","1011.9","2018-10-14 14:06","25.1","30.0","2018-10-14 10:01","20.5","2018-10-14 05:21","...","80","59","2018-10-14 14:15","1.4","346","6.2","325","2018-10-14 11:51","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1012.2","...","1014.5","2018-10-15 09:24","1010.1","2018-10-15 14:42","24.9","28.5","2018-10-15 11:31","23.1","2018-10-15 04:21","...","83","70","2018-10-15 11:31","2.8","8","10.6","26","2018-10-15 08:16","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1011.1","...","1013.2","2018-10-16 09:27","1009.1","2018-10-16 14:17","25.2","29.1","2018-10-16 11:53","22.8","2018-10-16 23:52","...","83","68","2018-10-16 11:36","2.2","17","8.5","5","2018-10-16 12:38","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1010.3","...","1012.1","2018-10-17 09:41","1009.0","2018-10-17 04:20","22.9","26.2","2018-10-17 11:23","21.5","2018-10-17 23:53","...","79","66","2018-10-17 11:31","3.9","21","13.0","32","2018-10-17 07:13","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1012.1","...","1013.7","2018-10-18 08:32","1010.4","2018-10-18 01:43","23.8","28.2","2018-10-18 11:12","21.3","2018-10-18 01:55","...","71","58","2018-10-18 13:45","3.4","19","10.1","22","2018-10-18 13:07","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1015.2","...","1017.3","2018-10-19 09:43","1012.6","2018-10-19 03:02","23.3","27.8","2018-10-19 10:27","20.5","2018-10-19 23:56","...","73","63","2018-10-19 13:22","2.4","22","11.1","7","2018-10-19 13:17","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"20","1016.7","...","1019.5","2018-10-20 09:21","1014.5","2018-10-20 14:21","22.8","27.3","2018-10-20 11:41","20.2","2018-10-20 03:57","...","72","57","2018-10-20 10:52","2.9","25","9.1","6","2018-10-20 12:27","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1015.4","...","1018.1","2018-10-21 10:04","1013.8","2018-10-21 14:31","23.6","29.4","2018-10-21 12:45","19.9","2018-10-21 05:32","...","72","56","2018-10-21 12:32","2.3","10","9.8","349","2018-10-21 16:04","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1014.2","...","1016.4","2018-10-22 09:16","1011.9","2018-10-22 14:42","24.0","28.9","2018-10-22 13:21","20.1","2018-10-22 06:21","...","81","66","2018-10-22 09:37","1.3","7","7.2","9","2018-10-22 17:46","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1014.7","...","1016.9","2018-10-23 10:11","1013.1","2018-10-23 14:38","24.2","28.4","2018-10-23 11:42","21.6","2018-10-23 00:11","...","81","65","2018-10-23 11:25","2.9","10","10.5","18","2018-10-23 16:10","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1014.6","...","1016.7","2018-10-24 08:52","1013.1","2018-10-24 14:54","24.2","27.9","2018-10-24 11:51","21.4","2018-10-24 04:41","...","76","61","2018-10-24 09:54","3.1","6","10.2","15","2018-10-24 09:15","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1014.9","...","...","","...","","24.4","...","","...","","...","79","...","","1.7","1","...","...","","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1014.3","...","1017.5","2018-10-26 09:45","1012.5","2018-10-26 14:47","24.6","29.0","2018-10-26 12:37","21.4","2018-10-26 06:21","...","82","62","2018-10-26 13:58","1.8","3","8.0","17","2018-10-26 21:57","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1014.9","...","1017.3","2018-10-27 10:03","1013.2","2018-10-27 13:53","23.1","26.5","2018-10-27 10:15","18.4","2018-10-27 23:11","...","60","48","2018-10-27 11:32","4.8","23","12.5","7","2018-10-27 13:27","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1013.8","...","1016.6","2018-10-28 08:11","1011.2","2018-10-28 15:33","21.3","25.3","2018-10-28 12:31","18.3","2018-10-28 05:33","...","48","34","2018-10-28 09:49","3.4","18","9.0","5","2018-10-28 12:44","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1011.1","...","1013.5","2018-10-29 09:31","1008.7","2018-10-29 14:21","21.9","27.1","2018-10-29 12:05","14.6","2018-10-29 06:15","...","43","26","2018-10-29 08:27","3.0","19","9.3","227","2018-10-29 09:53","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1010.1","...","1011.9","2018-10-30 09:15","1008.1","2018-10-30 14:43","22.3","29.3","2018-10-30 11:35","15.3","2018-10-30 06:01","...","63","42","2018-10-30 11:41","2.5","25","10.0","360","2018-10-30 12:13","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"31","1011.3","...","1013.1","2018-10-31 10:02","1009.9","2018-10-31 18:35","22.1","26.0","2018-10-31 10:06","20.3","2018-10-31 18:51","...","74","64","2018-10-31 11:18","3.9","24","11.2","5","2018-10-31 10:20","0.0","...","...","","...","","...","...","...","...","...","...","","..."
