"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"12","1016.4","...","1018.9","2017-12-12 09:36","1014.5","2017-12-12 03:46","18.1","20.3","2017-12-12 13:44","16.5","2017-12-12 03:54","...","78","67","2017-12-12 00:01","2.6","4","9.3","45","2017-12-12 20:51","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","1015.3","...","1016.7","2017-12-13 09:02","1013.8","2017-12-13 15:53","19.0","23.6","2017-12-13 10:53","15.9","2017-12-13 04:01","...","80","65","2017-12-13 10:53","3.0","18","11.0","3","2017-12-13 17:13","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1015.9","...","1017.6","2017-12-14 10:54","1014.5","2017-12-14 02:12","19.4","23.6","2017-12-14 12:04","14.7","2017-12-14 06:21","...","79","63","2017-12-14 11:42","3.0","10","11.4","9","2017-12-14 14:12","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1016.5","...","1018.1","2017-12-15 23:02","1015.0","2017-12-15 14:11","19.9","24.5","2017-12-15 12:31","16.8","2017-12-15 06:33","...","85","64","2017-12-15 10:41","2.6","21","10.1","22","2017-12-15 22:57","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1018.6","...","1020.7","2017-12-16 21:21","1016.7","2017-12-16 14:42","17.3","19.3","2017-12-16 10:55","14.2","2017-12-16 23:56","...","84","73","2017-12-16 22:01","6.7","18","18.0","26","2017-12-16 18:53","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1020.7","...","1022.5","2017-12-17 10:24","1019.1","2017-12-17 00:32","14.7","17.5","2017-12-17 11:31","13.2","2017-12-17 06:22","...","70","60","2017-12-17 11:31","5.9","25","13.8","27","2017-12-17 01:06","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1020.1","...","1022.3","2017-12-18 09:14","1017.6","2017-12-18 15:32","16.5","19.2","2017-12-18 12:21","14.9","2017-12-18 00:02","...","72","65","2017-12-18 12:24","5.2","24","12.8","27","2017-12-18 22:54","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1020.7","...","1022.5","2017-12-19 09:01","1018.5","2017-12-19 15:11","15.8","18.2","2017-12-19 13:41","14.3","2017-12-19 09:01","...","76","66","2017-12-19 13:47","6.7","25","13.3","16","2017-12-19 07:52","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1023.3","...","1025.1","2017-12-20 09:41","1021.6","2017-12-20 13:56","16.5","20.9","2017-12-20 15:15","14.3","2017-12-20 23:11","...","65","50","2017-12-20 10:31","5.7","24","13.2","22","2017-12-20 13:42","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1022.3","...","1024.5","2017-12-21 08:24","1020.1","2017-12-21 14:27","16.5","20.9","2017-12-21 12:51","13.1","2017-12-21 23:41","...","58","43","2017-12-21 11:01","3.9","23","11.3","351","2017-12-21 13:12","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1018.7","...","1021.0","2017-12-22 00:01","1016.2","2017-12-22 16:01","16.7","23.3","2017-12-22 13:03","10.0","2017-12-22 03:57","...","78","47","2017-12-22 13:02","1.3","42","6.5","350","2017-12-22 14:11","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1015.4","...","1017.2","2017-12-23 08:45","1013.2","2017-12-23 14:19","17.9","22.9","2017-12-23 10:57","13.8","2017-12-23 05:13","...","86","64","2017-12-23 11:01","1.3","322","5.8","355","2017-12-23 15:22","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1015.8","...","1018.1","2017-12-24 09:14","1014.0","2017-12-24 14:23","19.0","23.7","2017-12-24 11:41","14.8","2017-12-24 01:53","...","80","59","2017-12-24 23:32","3.2","16","12.9","360","2017-12-24 18:49","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1016.9","...","1018.9","2017-12-25 09:31","1014.8","2017-12-25 02:20","17.8","20.4","2017-12-25 12:41","15.8","2017-12-25 06:55","...","58","47","2017-12-25 10:24","4.5","16","12.7","20","2017-12-25 02:21","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1018.6","...","1020.4","2017-12-26 09:41","1016.9","2017-12-26 14:41","18.7","22.2","2017-12-26 12:52","16.0","2017-12-26 23:12","...","69","60","2017-12-26 11:31","3.0","16","9.1","35","2017-12-26 15:15","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1018.4","...","1020.3","2017-12-27 08:46","1016.6","2017-12-27 14:15","18.6","23.5","2017-12-27 13:11","14.7","2017-12-27 02:43","...","75","57","2017-12-27 12:11","2.0","24","7.1","5","2017-12-27 14:36","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1018.3","...","1020.0","2017-12-28 21:51","1016.7","2017-12-28 13:52","18.8","23.6","2017-12-28 11:16","14.2","2017-12-28 06:01","...","85","63","2017-12-28 11:05","1.0","2","7.2","350","2017-12-28 12:58","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1019.1","...","1021.6","2017-12-29 09:01","1017.0","2017-12-29 14:51","19.1","21.8","2017-12-29 10:42","17.1","2017-12-29 23:57","...","85","71","2017-12-29 10:45","4.2","12","13.6","3","2017-12-29 12:42","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1019.3","...","1021.0","2017-12-30 08:51","1017.5","2017-12-30 14:31","18.7","24.6","2017-12-30 10:53","15.0","2017-12-30 03:00","...","84","62","2017-12-30 10:53","2.8","15","12.4","3","2017-12-30 14:22","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"31","1018.7","...","1020.7","2017-12-31 09:13","1016.9","2017-12-31 15:42","17.0","19.6","2017-12-31 10:32","15.1","2017-12-31 19:33","...","73","64","2017-12-31 13:08","4.9","23","12.2","5","2017-12-31 10:45","0.0","...","...","","...","","...","...","...","...","...","...","","..."
