"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","1017.4","...","1017.5","2019-01-11 22:29","1015.3","2019-01-11 14:51","18.9","19.7","2019-01-11 14:38","17.1","2019-01-11 20:53","...","97","90","2019-01-11 14:48","1.3","6","5.2","17","2019-01-11 14:39","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1016.9","...","1018.2","2019-01-12 08:01","1015.6","2019-01-12 15:22","19.1","23.3","2019-01-12 13:01","16.8","2019-01-12 02:01","...","91","75","2019-01-12 13:01","2.4","3","8.6","11","2019-01-12 18:20","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","1017.2","...","...","","...","","18.9","...","","...","","...","83","...","","3.7","13","...","...","","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1016.3","...","...","","...","","18.9","...","","...","","...","79","...","","3.3","11","...","...","","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1017.0","...","1018.4","2019-01-15 09:03","1015.1","2019-01-15 14:35","18.2","21.3","2019-01-15 13:15","17.1","2019-01-15 02:22","...","89","78","2019-01-15 13:12","3.3","16","9.5","1","2019-01-15 15:21","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1017.1","...","...","","...","","16.6","...","","...","","...","90","...","","3.6","20","...","...","","3.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1019.9","...","...","","...","","15.4","...","","...","","...","78","...","","3.4","24","...","...","","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1019.6","...","1021.4","2019-01-18 08:53","1017.5","2019-01-18 15:17","16.8","22.6","2019-01-18 13:42","13.2","2019-01-18 04:23","...","77","57","2019-01-18 14:02","2.1","347","7.7","355","2019-01-18 17:28","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1018.7","...","...","","...","","17.2","...","","...","","...","87","...","","1.8","1","...","...","","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1017.5","...","...","","...","","17.8","...","","...","","...","87","...","","3.3","12","...","...","","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1018.8","...","1020.3","2019-01-21 08:52","1016.9","2019-01-21 03:09","15.5","17.7","2019-01-21 13:36","14.1","2019-01-21 06:12","...","81","71","2019-01-21 10:32","3.9","23","10.9","14","2019-01-21 01:45","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1019.0","...","1019.2","2019-01-22 12:46","1017.8","2019-01-22 14:58","14.7","16.9","2019-01-22 12:46","12.9","2019-01-22 23:43","...","70","58","2019-01-22 15:02","2.8","25","6.5","350","2019-01-22 14:33","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1018.1","...","1020.0","2019-01-23 09:12","1016.6","2019-01-23 15:44","15.6","19.5","2019-01-23 12:01","12.2","2019-01-23 06:42","...","67","53","2019-01-23 10:10","2.7","9","9.4","8","2019-01-23 14:42","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1018.2","...","1020.0","2019-01-24 09:12","1016.6","2019-01-24 14:39","16.2","20.2","2019-01-24 11:31","12.7","2019-01-24 02:51","...","76","60","2019-01-24 11:31","2.2","12","9.1","346","2019-01-24 13:11","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1019.4","...","1020.7","2019-01-25 09:23","1017.8","2019-01-25 14:01","16.4","20.5","2019-01-25 11:12","12.8","2019-01-25 03:02","...","83","69","2019-01-25 09:53","2.4","23","9.8","4","2019-01-25 16:04","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1020.8","...","1022.5","2019-01-26 09:33","1018.8","2019-01-26 14:36","15.5","18.0","2019-01-26 10:52","13.9","2019-01-26 20:31","...","66","58","2019-01-26 20:51","4.5","25","10.9","19","2019-01-26 00:54","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1021.6","...","1024.2","2019-01-27 09:01","1019.8","2019-01-27 15:41","15.4","18.7","2019-01-27 13:41","12.5","2019-01-27 23:53","...","67","55","2019-01-27 09:53","2.7","14","7.0","1","2019-01-27 15:01","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1020.1","...","1022.2","2019-01-28 09:35","1018.6","2019-01-28 15:31","15.8","20.7","2019-01-28 11:42","11.3","2019-01-28 03:01","...","79","61","2019-01-28 10:02","2.0","19","7.5","351","2019-01-28 13:01","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1020.1","...","1021.9","2019-01-29 09:03","1018.4","2019-01-29 14:11","16.7","21.0","2019-01-29 11:02","13.2","2019-01-29 05:31","...","87","67","2019-01-29 10:55","2.2","1","9.6","28","2019-01-29 13:17","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1019.6","...","1022.6","2019-01-30 09:41","1017.2","2019-01-30 23:21","17.4","21.7","2019-01-30 13:13","15.2","2019-01-30 21:01","...","89","71","2019-01-30 13:17","1.4","12","7.1","340","2019-01-30 13:57","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"31","1017.7","...","1020.1","2019-01-31 09:51","1015.3","2019-01-31 03:51","20.0","26.4","2019-01-31 12:53","13.8","2019-01-31 04:21","...","76","54","2019-01-31 15:45","1.8","19","11.2","360","2019-01-31 22:38","0.0","...","...","","...","","...","...","...","...","...","...","","..."
