"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","1006.8","...","1008.4","2017-06-11 20:51","1004.9","2017-06-11 15:54","29.6","33.1","2017-06-11 11:21","26.6","2017-06-11 05:22","...","78","64","2017-06-11 12:31","2.8","232","10.4","233","2017-06-11 14:55","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1007.6","...","1010.2","2017-06-12 23:01","1005.5","2017-06-12 15:03","29.7","34.2","2017-06-12 11:26","27.0","2017-06-12 22:08","...","77","53","2017-06-12 10:23","3.0","124","10.9","259","2017-06-12 13:57","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","1008.1","...","1009.7","2017-06-13 00:01","1006.6","2017-06-13 13:31","29.1","35.0","2017-06-13 13:23","25.8","2017-06-13 03:21","...","77","49","2017-06-13 10:41","3.0","115","14.2","222","2017-06-13 15:22","1.5","...","...","","...","","...","...","...","...","...","...","","..."
"14","1008.1","...","1009.7","2017-06-14 21:53","1006.2","2017-06-14 02:13","26.0","28.4","2017-06-14 02:41","24.6","2017-06-14 19:36","...","91","73","2017-06-14 02:36","3.0","138","12.3","255","2017-06-14 15:17","85.5","...","...","","...","","...","...","...","...","...","...","","..."
"15","1007.4","...","1008.8","2017-06-15 09:13","1005.9","2017-06-15 17:11","24.9","26.4","2017-06-15 15:31","23.0","2017-06-15 08:33","...","94","89","2017-06-15 15:41","2.1","160","8.4","177","2017-06-15 06:01","96.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1005.7","...","1007.5","2017-06-16 00:01","1004.0","2017-06-16 23:34","26.0","30.0","2017-06-16 12:11","23.9","2017-06-16 04:41","...","92","76","2017-06-16 12:41","2.2","162","8.9","237","2017-06-16 13:44","51.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1004.3","...","1006.2","2017-06-17 21:51","1002.5","2017-06-17 02:06","25.5","27.1","2017-06-17 17:03","24.2","2017-06-17 00:01","...","95","89","2017-06-17 16:11","1.7","6","6.4","355","2017-06-17 12:16","97.5","...","...","","...","","...","...","...","...","...","...","","..."
"18","1005.7","...","1008.1","2017-06-18 22:31","1003.9","2017-06-18 02:32","24.6","26.1","2017-06-18 12:26","23.6","2017-06-18 23:51","...","96","93","2017-06-18 04:13","2.0","122","7.7","224","2017-06-18 15:44","82.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1005.9","...","1007.4","2017-06-19 10:34","1004.7","2017-06-19 06:14","26.7","29.9","2017-06-19 13:14","23.6","2017-06-19 00:02","...","86","71","2017-06-19 16:33","2.1","148","7.3","231","2017-06-19 16:59","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1005.3","...","1006.6","2017-06-20 08:15","1003.1","2017-06-20 03:41","27.9","31.4","2017-06-20 15:26","25.3","2017-06-20 05:42","...","80","62","2017-06-20 15:29","2.7","192","10.3","253","2017-06-20 12:28","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"21","1006.2","...","1008.8","2017-06-21 22:14","1004.1","2017-06-21 15:54","28.6","32.4","2017-06-21 10:51","25.4","2017-06-21 04:17","...","80","61","2017-06-21 10:52","3.3","233","13.7","236","2017-06-21 14:16","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1008.2","...","1009.7","2017-06-22 09:52","1006.6","2017-06-22 03:41","29.1","32.3","2017-06-22 13:51","25.9","2017-06-22 04:21","...","79","65","2017-06-22 13:51","3.0","160","10.3","231","2017-06-22 13:50","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1007.5","...","1009.1","2017-06-23 00:01","1006.1","2017-06-23 16:24","28.9","31.7","2017-06-23 13:11","26.3","2017-06-23 05:25","...","82","67","2017-06-23 13:58","2.5","181","9.5","259","2017-06-23 14:55","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1005.9","...","1007.2","2017-06-24 08:14","1004.4","2017-06-24 14:51","28.8","31.8","2017-06-24 09:51","25.9","2017-06-24 05:21","...","81","71","2017-06-24 09:43","2.9","173","11.8","232","2017-06-24 12:28","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1006.4","...","1008.2","2017-06-25 22:51","1005.5","2017-06-25 04:11","29.1","32.0","2017-06-25 12:35","26.3","2017-06-25 04:52","...","78","66","2017-06-25 09:43","3.4","236","10.6","246","2017-06-25 14:35","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1008.0","...","1009.9","2017-06-26 21:51","1006.6","2017-06-26 14:32","29.3","32.2","2017-06-26 12:41","27.0","2017-06-26 05:34","...","80","64","2017-06-26 09:32","3.4","174","11.4","222","2017-06-26 14:18","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1009.1","...","1011.0","2017-06-27 21:51","1008.0","2017-06-27 14:51","29.4","32.1","2017-06-27 14:31","26.9","2017-06-27 04:33","...","82","69","2017-06-27 14:51","2.9","250","9.2","251","2017-06-27 12:48","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"28","1009.6","...","1011.0","2017-06-28 22:37","1008.4","2017-06-28 03:11","29.5","34.0","2017-06-28 13:22","26.8","2017-06-28 05:11","...","81","59","2017-06-28 13:29","1.8","230","6.0","253","2017-06-28 15:40","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1009.2","...","1010.6","2017-06-29 00:01","1008.0","2017-06-29 15:11","29.2","32.7","2017-06-29 12:01","26.0","2017-06-29 05:31","...","77","60","2017-06-29 11:02","1.6","3","6.1","321","2017-06-29 11:33","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1008.4","...","1009.4","2017-06-30 09:31","1006.5","2017-06-30 15:16","28.4","34.1","2017-06-30 12:21","23.9","2017-06-30 18:22","...","78","54","2017-06-30 09:31","1.7","90","11.8","176","2017-06-30 17:14","25.0","...","...","","...","","...","...","...","...","...","...","","..."
