"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1012.0","...","1014.1","2018-04-01 10:34","1010.4","2018-04-01 04:15","23.9","28.0","2018-04-01 13:32","21.4","2018-04-01 05:42","...","80","63","2018-04-01 12:31","1.6","2","6.7","334","2018-04-01 14:43","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","1012.5","...","1014.1","2018-04-02 10:54","1011.2","2018-04-02 03:14","23.8","27.4","2018-04-02 13:11","21.4","2018-04-02 04:32","...","81","66","2018-04-02 14:36","1.3","219","5.9","286","2018-04-02 13:57","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","1013.2","...","1015.1","2018-04-03 10:31","1011.5","2018-04-03 03:51","23.9","27.9","2018-04-03 10:41","20.4","2018-04-03 04:01","...","78","54","2018-04-03 10:14","1.1","76","5.3","297","2018-04-03 13:00","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","1012.3","...","1014.5","2018-04-04 10:31","1010.9","2018-04-04 15:41","24.5","29.2","2018-04-04 12:05","19.7","2018-04-04 05:21","...","76","54","2018-04-04 14:33","1.3","1","4.6","324","2018-04-04 14:40","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","1011.3","...","1012.9","2018-04-05 09:21","1009.7","2018-04-05 16:13","24.8","28.7","2018-04-05 11:53","20.8","2018-04-05 05:53","...","76","63","2018-04-05 12:36","1.5","356","6.1","352","2018-04-05 14:07","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","1013.1","...","1018.4","2018-04-06 22:41","1009.7","2018-04-06 02:51","22.4","29.6","2018-04-06 11:41","16.3","2018-04-06 22:41","...","72","50","2018-04-06 21:26","4.5","24","18.3","26","2018-04-06 18:09","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","1019.7","...","1021.6","2018-04-07 21:27","1016.7","2018-04-07 01:31","16.9","18.0","2018-04-07 04:25","15.6","2018-04-07 22:11","...","51","27","2018-04-07 23:59","4.0","23","10.3","35","2018-04-07 00:02","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","1018.7","...","1020.6","2018-04-08 00:01","1017.6","2018-04-08 04:51","19.4","25.2","2018-04-08 14:56","12.8","2018-04-08 05:42","...","52","26","2018-04-08 00:44","1.5","24","7.4","276","2018-04-08 13:17","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"09","1017.3","...","1019.2","2018-04-09 08:43","1015.4","2018-04-09 18:05","20.0","27.2","2018-04-09 12:13","14.5","2018-04-09 05:01","...","74","38","2018-04-09 12:03","1.0","89","5.2","288","2018-04-09 12:23","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"10","1014.5","...","1016.7","2018-04-10 08:31","1012.5","2018-04-10 15:11","22.9","28.7","2018-04-10 14:51","15.8","2018-04-10 05:43","...","66","35","2018-04-10 11:11","0.9","63","4.9","303","2018-04-10 11:23","0.0","...","...","","...","","...","...","...","...","...","...","","..."
