"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1018.8","...","1021.0","2018-02-01 21:41","1016.3","2018-02-01 14:21","12.4","15.0","2018-02-01 14:21","10.4","2018-02-01 07:41","...","81","71","2018-02-01 14:25","6.1","23","14.7","25","2018-02-01 02:01","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"02","1020.8","...","1022.8","2018-02-02 22:46","1019.2","2018-02-02 01:42","13.8","17.0","2018-02-02 11:13","11.7","2018-02-02 20:13","...","79","70","2018-02-02 12:09","5.1","23","13.0","23","2018-02-02 11:54","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","1021.9","...","1023.6","2018-02-03 09:31","1020.0","2018-02-03 14:55","11.1","13.0","2018-02-03 13:02","9.4","2018-02-03 22:43","...","74","70","2018-02-03 12:58","6.6","24","13.5","41","2018-02-03 22:02","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","1022.3","...","1023.9","2018-02-04 22:54","1020.6","2018-02-04 14:44","10.3","12.1","2018-02-04 13:01","9.2","2018-02-04 02:12","...","74","69","2018-02-04 15:52","5.7","25","10.9","44","2018-02-04 18:34","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","1023.0","...","1025.4","2018-02-05 09:43","1020.8","2018-02-05 15:14","9.4","11.7","2018-02-05 14:12","8.2","2018-02-05 06:53","...","69","60","2018-02-05 14:17","6.5","24","13.5","22","2018-02-05 15:19","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","1020.3","...","1023.3","2018-02-06 00:51","1017.6","2018-02-06 17:57","11.5","15.7","2018-02-06 12:01","9.1","2018-02-06 04:33","...","57","46","2018-02-06 14:50","5.6","22","14.0","32","2018-02-06 01:27","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","1018.1","...","1020.1","2018-02-07 10:05","1016.2","2018-02-07 03:24","12.1","13.7","2018-02-07 11:42","10.2","2018-02-07 03:32","...","78","62","2018-02-07 00:19","2.3","33","9.2","26","2018-02-07 05:32","2.5","...","...","","...","","...","...","...","...","...","...","","..."
"08","1016.3","...","1019.8","2018-02-08 00:12","1013.8","2018-02-08 14:31","13.4","16.6","2018-02-08 13:01","10.7","2018-02-08 06:32","...","84","69","2018-02-08 13:51","2.9","20","8.9","37","2018-02-08 03:08","2.5","...","...","","...","","...","...","...","...","...","...","","..."
"09","1014.9","...","1016.9","2018-02-09 09:11","1013.2","2018-02-09 15:12","15.3","19.7","2018-02-09 11:45","13.4","2018-02-09 05:18","...","90","75","2018-02-09 11:26","2.5","25","9.8","12","2018-02-09 20:19","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"10","1015.8","...","1018.4","2018-02-10 23:45","1013.4","2018-02-10 15:02","15.8","18.0","2018-02-10 13:12","13.5","2018-02-10 23:53","...","93","84","2018-02-10 23:53","4.4","18","16.1","24","2018-02-10 23:16","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","1020.0","...","1023.6","2018-02-11 23:54","1017.5","2018-02-11 02:38","13.9","17.1","2018-02-11 12:31","12.2","2018-02-11 02:28","...","76","65","2018-02-11 14:14","6.6","22","17.4","21","2018-02-11 04:43","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1023.4","...","1025.4","2018-02-12 08:59","1021.1","2018-02-12 16:11","14.1","18.1","2018-02-12 11:01","11.7","2018-02-12 06:27","...","63","49","2018-02-12 11:13","4.8","24","12.1","12","2018-02-12 14:37","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","1022.1","...","1024.1","2018-02-13 00:54","1019.7","2018-02-13 14:57","15.0","20.2","2018-02-13 13:52","11.3","2018-02-13 06:02","...","70","50","2018-02-13 11:52","2.4","343","7.3","349","2018-02-13 16:02","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1018.4","...","1021.3","2018-02-14 00:01","1015.4","2018-02-14 17:14","15.9","22.1","2018-02-14 12:17","12.1","2018-02-14 06:51","...","82","54","2018-02-14 17:25","1.6","325","6.3","332","2018-02-14 12:56","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1015.3","...","1017.3","2018-02-15 00:04","1012.9","2018-02-15 15:21","19.2","29.3","2018-02-15 10:23","12.8","2018-02-15 01:52","...","73","36","2018-02-15 10:26","1.6","95","8.5","335","2018-02-15 15:52","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1013.7","...","1015.3","2018-02-16 09:39","1012.2","2018-02-16 15:31","18.8","22.2","2018-02-16 12:26","16.2","2018-02-16 06:35","...","86","72","2018-02-16 12:31","2.6","355","12.9","15","2018-02-16 23:55","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1015.3","...","1017.9","2018-02-17 23:21","1013.1","2018-02-17 03:36","17.8","20.0","2018-02-17 11:12","15.9","2018-02-17 23:53","...","82","70","2018-02-17 11:12","5.2","18","14.4","27","2018-02-17 13:28","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1016.9","...","1019.2","2018-02-18 09:11","1014.5","2018-02-18 15:06","18.3","23.2","2018-02-18 10:11","15.7","2018-02-18 00:16","...","84","64","2018-02-18 10:19","2.2","21","7.9","344","2018-02-18 11:36","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1015.3","...","1018.2","2018-02-19 09:29","1012.4","2018-02-19 14:31","20.8","31.4","2018-02-19 14:55","15.5","2018-02-19 04:11","...","79","34","2018-02-19 14:45","1.1","14","9.0","310","2018-02-19 14:55","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1013.9","...","1016.2","2018-02-20 09:52","1011.6","2018-02-20 15:15","18.7","22.2","2018-02-20 11:12","15.8","2018-02-20 06:04","...","88","72","2018-02-20 13:11","3.4","15","10.1","349","2018-02-20 13:49","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1013.6","...","1015.3","2018-02-21 09:43","1011.2","2018-02-21 15:19","17.3","20.0","2018-02-21 09:52","15.2","2018-02-21 06:25","...","84","72","2018-02-21 10:02","4.5","23","12.8","9","2018-02-21 11:15","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1016.1","...","1018.9","2018-02-22 21:01","1014.3","2018-02-22 03:25","14.7","18.0","2018-02-22 11:14","12.3","2018-02-22 21:01","...","87","74","2018-02-22 10:54","4.4","27","10.8","40","2018-02-22 15:06","9.5","...","...","","...","","...","...","...","...","...","...","","..."
"23","1017.6","...","...","","...","","16.9","...","","...","","...","79","...","","3.8","12","...","...","","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1018.2","...","1021.3","2018-02-24 09:11","1016.5","2018-02-24 17:11","18.2","24.9","2018-02-24 13:52","16.3","2018-02-24 03:20","...","87","64","2018-02-24 13:47","2.4","5","8.0","3","2018-02-24 08:54","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1017.0","...","1018.7","2018-02-25 22:14","1015.3","2018-02-25 14:43","17.4","21.8","2018-02-25 10:48","14.9","2018-02-25 20:39","...","87","70","2018-02-25 10:48","3.8","23","11.9","28","2018-02-25 21:55","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1017.1","...","1018.9","2018-02-26 09:43","1015.1","2018-02-26 15:15","17.2","20.4","2018-02-26 12:21","14.8","2018-02-26 06:22","...","78","70","2018-02-26 14:53","4.3","14","11.2","17","2018-02-26 14:08","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1016.4","...","1019.1","2018-02-27 10:12","1014.1","2018-02-27 23:51","17.1","21.6","2018-02-27 13:31","13.9","2018-02-27 04:31","...","87","70","2018-02-27 13:31","1.7","8","6.8","1","2018-02-27 13:54","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1012.9","...","1014.5","2018-02-28 00:13","1011.8","2018-02-28 04:31","19.4","23.6","2018-02-28 11:11","16.2","2018-02-28 00:03","...","88","64","2018-02-28 10:12","1.3","14","6.2","293","2018-02-28 14:13","0.0","...","...","","...","","...","...","...","...","...","...","","..."
