"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"13","1001.6","...","1003.1","2018-09-13 10:01","1000.5","2018-09-13 16:28","28.3","31.8","2018-09-13 15:25","25.5","2018-09-13 06:10","...","76","58","2018-09-13 15:19","1.5","21","6.3","95","2018-09-13 20:19","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","999.8","...","1001.8","2018-09-14 07:42","996.7","2018-09-14 16:03","29.2","33.4","2018-09-14 12:49","24.6","2018-09-14 03:15","...","61","41","2018-09-14 12:50","3.3","41","15.6","50","2018-09-14 16:47","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","994.6","...","998.5","2018-09-15 00:02","991.3","2018-09-15 14:19","29.3","31.7","2018-09-15 23:58","27.6","2018-09-15 05:42","...","64","51","2018-09-15 23:59","4.9","56","17.3","39","2018-09-15 16:11","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","999.3","...","1004.0","2018-09-16 23:51","992.7","2018-09-16 00:37","29.1","33.1","2018-09-16 11:11","26.2","2018-09-16 04:35","...","68","50","2018-09-16 11:08","1.4","92","6.1","15","2018-09-16 00:08","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1005.2","...","1008.5","2018-09-17 23:46","1003.4","2018-09-17 14:40","29.4","34.2","2018-09-17 11:49","25.9","2018-09-17 04:43","...","74","47","2018-09-17 11:14","1.5","3","7.3","343","2018-09-17 11:13","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1006.4","...","1008.5","2018-09-18 00:10","1003.7","2018-09-18 17:06","28.1","31.2","2018-09-18 10:53","26.4","2018-09-18 04:27","...","82","64","2018-09-18 15:25","1.3","50","5.5","354","2018-09-18 13:37","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1004.7","...","1006.4","2018-09-19 08:03","1003.2","2018-09-19 16:09","27.7","30.8","2018-09-19 13:15","25.1","2018-09-19 05:52","...","77","64","2018-09-19 17:14","1.3","53","6.0","297","2018-09-19 14:32","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1003.3","...","1004.5","2018-09-20 08:35","1002.0","2018-09-20 14:51","27.6","30.5","2018-09-20 10:59","25.0","2018-09-20 03:49","...","78","65","2018-09-20 15:21","1.7","268","7.5","267","2018-09-20 13:30","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1004.7","...","1007.5","2018-09-21 23:59","1002.9","2018-09-21 15:45","28.0","30.5","2018-09-21 13:47","25.7","2018-09-21 06:41","...","75","59","2018-09-21 13:39","1.8","279","7.3","264","2018-09-21 13:22","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1006.7","...","1007.9","2018-09-22 08:56","1005.5","2018-09-22 15:33","28.2","31.2","2018-09-22 14:23","25.3","2018-09-22 06:10","...","72","54","2018-09-22 09:02","1.5","77","6.4","311","2018-09-22 10:59","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1005.5","...","1007.2","2018-09-23 00:06","1003.4","2018-09-23 14:33","28.0","31.4","2018-09-23 10:58","25.2","2018-09-23 06:03","...","75","61","2018-09-23 10:48","1.6","47","8.9","351","2018-09-23 14:59","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1003.0","...","1005.5","2018-09-24 00:12","1001.3","2018-09-24 15:01","26.3","28.9","2018-09-24 12:55","24.0","2018-09-24 22:42","...","76","63","2018-09-24 14:28","3.2","31","14.3","27","2018-09-24 14:50","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1001.2","...","1003.3","2018-09-25 21:22","999.2","2018-09-25 14:03","26.5","29.7","2018-09-25 12:12","24.8","2018-09-25 00:29","...","69","48","2018-09-25 12:05","3.6","49","13.7","358","2018-09-25 14:27","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1001.7","...","1003.1","2018-09-26 09:37","1000.1","2018-09-26 14:20","23.7","25.2","2018-09-26 00:01","22.8","2018-09-26 15:08","...","84","76","2018-09-26 05:35","2.6","59","9.9","71","2018-09-26 20:50","8.5","...","...","","...","","...","...","...","...","...","...","","..."
"27","1001.5","...","1002.6","2018-09-27 21:16","1000.0","2018-09-27 14:45","24.7","27.6","2018-09-27 12:53","22.5","2018-09-27 04:54","...","79","58","2018-09-27 12:53","3.1","37","13.3","37","2018-09-27 14:56","8.5","...","...","","...","","...","...","...","...","...","...","","..."
"28","1001.0","...","1002.1","2018-09-28 00:02","999.3","2018-09-28 14:09","24.2","25.3","2018-09-28 14:07","22.7","2018-09-28 23:28","...","81","58","2018-09-28 23:51","2.9","36","12.6","9","2018-09-28 14:16","7.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1000.3","...","1001.7","2018-09-29 23:36","998.7","2018-09-29 15:14","23.0","25.5","2018-09-29 15:00","20.3","2018-09-29 07:03","...","71","49","2018-09-29 20:38","2.6","60","11.5","67","2018-09-29 00:24","5.5","...","...","","...","","...","...","...","...","...","...","","..."
"30","1003.2","...","1005.3","2018-09-30 21:46","1001.2","2018-09-30 03:26","24.0","26.8","2018-09-30 12:37","21.5","2018-09-30 06:04","...","57","42","2018-09-30 15:09","3.1","27","12.2","17","2018-09-30 14:03","0.0","...","...","","...","","...","...","...","...","...","...","","..."
