"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"12","1011.3","...","1014.0","2017-12-12 09:48","1009.0","2017-12-12 01:22","17.0","17.8","2017-12-12 05:25","16.2","2017-12-12 08:53","...","77","61","2017-12-12 00:10","2.1","38","10.8","36","2017-12-12 23:12","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","1010.1","...","1012.1","2017-12-13 09:34","1007.9","2017-12-13 16:32","18.3","20.6","2017-12-13 10:35","16.5","2017-12-13 22:35","...","75","67","2017-12-13 10:36","2.8","46","14.5","32","2017-12-13 17:57","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1010.4","...","1011.5","2017-12-14 09:16","1008.9","2017-12-14 03:15","19.5","23.7","2017-12-14 13:18","16.8","2017-12-14 05:00","...","70","55","2017-12-14 11:28","2.2","38","9.8","24","2017-12-14 14:12","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1010.4","...","1012.3","2017-12-15 23:51","1008.1","2017-12-15 13:26","20.3","24.3","2017-12-15 11:38","17.0","2017-12-15 06:48","...","77","57","2017-12-15 11:12","1.4","41","7.1","246","2017-12-15 13:46","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1015.3","...","1019.3","2017-12-16 22:26","1011.6","2017-12-16 05:09","15.5","19.4","2017-12-16 00:04","12.1","2017-12-16 23:59","...","87","78","2017-12-16 23:48","3.7","42","15.5","33","2017-12-16 18:47","1.5","...","...","","...","","...","...","...","...","...","...","","..."
"17","1017.5","...","1020.1","2017-12-17 07:56","1014.8","2017-12-17 15:55","12.9","14.3","2017-12-17 23:37","11.6","2017-12-17 07:02","...","74","69","2017-12-17 11:40","4.3","35","15.9","17","2017-12-17 03:01","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1016.0","...","1018.6","2017-12-18 08:53","1012.5","2017-12-18 14:15","14.4","16.2","2017-12-18 13:43","13.1","2017-12-18 06:08","...","79","70","2017-12-18 02:43","3.5","34","13.3","24","2017-12-18 23:18","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1017.8","...","1020.4","2017-12-19 08:51","1014.1","2017-12-19 14:13","13.6","14.6","2017-12-19 18:28","11.9","2017-12-19 08:42","...","84","78","2017-12-19 23:25","4.1","34","14.4","38","2017-12-19 07:16","2.5","...","...","","...","","...","...","...","...","...","...","","..."
"20","1019.8","...","1021.6","2017-12-20 08:44","1017.1","2017-12-20 00:02","15.2","18.6","2017-12-20 12:35","13.5","2017-12-20 23:49","...","64","44","2017-12-20 11:52","4.2","41","15.0","28","2017-12-20 15:19","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1017.5","...","1020.7","2017-12-21 09:00","1014.3","2017-12-21 13:53","15.3","18.3","2017-12-21 14:25","13.1","2017-12-21 05:01","...","56","46","2017-12-21 12:33","3.0","44","15.6","10","2017-12-21 08:54","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1012.7","...","1015.7","2017-12-22 07:28","1009.4","2017-12-22 16:27","17.2","24.8","2017-12-22 15:04","11.3","2017-12-22 04:58","...","65","44","2017-12-22 15:04","0.8","90","5.7","31","2017-12-22 15:20","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1009.5","...","1011.3","2017-12-23 06:25","1007.2","2017-12-23 14:48","17.5","21.3","2017-12-23 10:35","13.8","2017-12-23 06:30","...","74","52","2017-12-23 10:14","1.0","260","5.7","266","2017-12-23 14:21","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1010.9","...","1013.0","2017-12-24 23:44","1009.1","2017-12-25 00:00","18.2","22.8","2017-12-24 12:50","15.5","2017-12-24 00:31","...","75","55","2017-12-24 13:42","2.2","53","13.4","35","2017-12-24 23:46","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1013.0","...","1016.0","2017-12-25 09:03","1010.0","2017-12-25 14:32","16.2","17.6","2017-12-25 11:34","15.0","2017-12-25 06:40","...","56","49","2017-12-25 11:28","3.2","38","15.3","28","2017-12-25 09:16","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1013.2","...","1015.1","2017-12-26 09:05","1011.2","2017-12-26 13:55","17.8","21.7","2017-12-26 13:20","14.2","2017-12-26 02:39","...","67","56","2017-12-26 14:01","2.1","28","10.1","11","2017-12-26 16:46","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1012.9","...","1015.1","2017-12-27 08:52","1010.6","2017-12-27 15:27","18.9","22.5","2017-12-27 13:57","16.6","2017-12-27 06:00","...","62","50","2017-12-27 13:58","1.9","51","8.9","26","2017-12-27 05:23","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1012.4","...","1014.1","2017-12-28 08:49","1010.3","2017-12-28 15:06","19.8","23.7","2017-12-28 11:26","16.9","2017-12-28 06:37","...","67","47","2017-12-28 11:26","1.4","79","4.5","89","2017-12-28 08:26","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1014.1","...","1017.5","2017-12-29 08:58","1010.9","2017-12-29 14:20","18.1","19.6","2017-12-29 14:00","17.0","2017-12-29 06:46","...","85","79","2017-12-29 13:53","2.1","5","10.5","44","2017-12-29 14:20","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1013.9","...","1015.7","2017-12-30 08:59","1010.7","2017-12-30 13:41","18.5","23.3","2017-12-30 13:17","17.0","2017-12-30 06:01","...","77","59","2017-12-30 13:17","2.5","20","10.6","27","2017-12-30 15:36","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"31","1014.8","...","1017.4","2017-12-31 10:21","1013.2","2017-12-31 23:50","15.0","17.7","2018-01-01 00:00","13.7","2017-12-31 12:27","...","76","67","2017-12-31 20:34","3.1","44","15.3","27","2017-12-31 09:42","0.0","...","...","","...","","...","...","...","...","...","...","","..."
