"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"17","1015.6","...","1018.0","2018-12-17 09:57","1013.6","2018-12-17 00:08","15.5","17.6","2018-12-17 11:27","14.4","2018-12-17 23:06","...","60","50","2018-12-17 14:15","3.1","31","11.7","26","2018-12-17 13:30","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1014.2","...","...","","...","","17.6","...","","...","","...","46","...","","2.8","25","...","...","","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1012.1","...","1014.6","2018-12-19 08:36","1010.2","2018-12-19 15:18","17.9","23.3","2018-12-19 12:02","11.9","2018-12-19 04:41","...","68","37","2018-12-19 11:40","1.2","35","5.0","284","2018-12-19 14:23","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1009.6","...","...","","...","","20.4","...","","...","","...","63","...","","1.4","280","...","...","","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1009.1","...","1011.4","2018-12-21 10:03","1007.8","2018-12-21 15:38","20.1","23.0","2018-12-21 13:29","16.6","2018-12-21 05:55","...","83","64","2018-12-21 10:13","1.7","25","8.3","12","2018-12-21 12:20","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1009.8","...","1011.8","2018-12-22 09:26","1008.1","2018-12-22 15:06","21.0","24.5","2018-12-22 11:14","18.2","2018-12-22 07:12","...","84","66","2018-12-22 13:14","1.3","14","5.9","21","2018-12-22 14:07","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1010.2","...","1012.4","2018-12-23 23:11","1007.6","2018-12-23 14:17","19.1","21.7","2018-12-23 07:59","15.7","2018-12-23 23:40","...","90","82","2018-12-23 13:07","3.7","44","16.1","18","2018-12-23 13:14","18.5","...","...","","...","","...","...","...","...","...","...","","..."
"24","1010.0","...","1013.4","2018-12-24 09:46","1007.3","2018-12-24 18:39","17.0","19.1","2018-12-24 22:51","14.8","2018-12-24 07:59","...","81","72","2018-12-24 12:32","3.7","41","14.7","39","2018-12-24 04:01","8.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1006.8","...","1008.6","2018-12-25 08:54","1005.3","2018-12-25 14:09","20.0","23.5","2018-12-25 12:32","18.2","2018-12-25 04:09","...","88","72","2018-12-25 11:44","2.0","8","7.6","347","2018-12-25 17:23","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1006.9","...","1008.3","2018-12-26 23:58","1005.2","2018-12-26 14:07","19.0","20.5","2018-12-26 11:29","18.2","2018-12-26 05:20","...","91","86","2018-12-26 19:22","2.2","39","8.0","42","2018-12-26 16:13","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"27","1010.6","...","1013.5","2018-12-27 23:51","1007.9","2018-12-27 01:27","16.3","18.5","2018-12-27 00:02","14.3","2018-12-27 23:52","...","85","78","2018-12-27 18:32","4.3","43","15.8","14","2018-12-27 18:44","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1015.1","...","1017.5","2018-12-28 23:04","1012.6","2018-12-28 14:43","14.6","16.6","2018-12-28 12:37","12.7","2018-12-28 23:51","...","74","63","2018-12-28 13:06","5.3","40","18.7","68","2018-12-28 11:38","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1018.4","...","1020.9","2018-12-29 08:15","1015.6","2018-12-29 13:10","13.1","14.9","2018-12-29 14:50","11.9","2018-12-29 07:09","...","71","61","2018-12-29 12:17","5.2","44","16.7","33","2018-12-29 14:55","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1016.6","...","1018.5","2018-12-30 20:30","1013.6","2018-12-30 14:08","15.5","17.7","2018-12-30 14:24","13.5","2018-12-30 00:53","...","73","65","2018-12-30 14:24","4.3","54","16.1","47","2018-12-30 06:30","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"31","1018.1","...","1019.9","2018-12-31 09:01","1015.9","2018-12-31 14:05","15.7","16.9","2018-12-31 21:43","14.6","2018-12-31 04:28","...","83","73","2018-12-31 21:44","4.3","42","14.5","18","2018-12-31 12:06","0.0","...","...","","...","","...","...","...","...","...","...","","..."
