"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","1007.3","...","1008.8","2017-05-11 06:59","1005.7","2017-05-11 16:56","27.9","32.1","2017-05-11 12:58","24.7","2017-05-11 04:58","...","73","52","2017-05-11 13:37","1.3","310","7.7","333","2017-05-11 13:19","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1003.6","...","1006.9","2017-05-12 00:10","1001.2","2017-05-12 15:51","28.4","33.9","2017-05-12 13:00","24.1","2017-05-12 04:09","...","71","47","2017-05-12 13:00","2.0","257","10.7","256","2017-05-12 16:25","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","1002.9","...","1004.6","2017-05-13 20:56","1001.6","2017-05-13 04:36","27.5","30.6","2017-05-13 13:02","24.7","2017-05-13 02:51","...","78","63","2017-05-13 14:57","1.4","3","6.4","328","2017-05-13 23:45","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1003.6","...","1005.2","2017-05-14 09:23","1001.2","2017-05-14 16:17","27.9","33.7","2017-05-14 14:20","24.3","2017-05-14 05:05","...","69","42","2017-05-14 14:20","1.5","5","7.8","311","2017-05-14 15:27","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1003.0","...","1004.4","2017-05-15 00:04","1000.2","2017-05-15 15:38","26.7","31.6","2017-05-15 10:53","23.6","2017-05-15 04:22","...","78","54","2017-05-15 11:09","1.5","47","7.7","323","2017-05-15 17:14","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"16","1000.5","...","1002.3","2017-05-17 00:00","998.4","2017-05-16 17:30","22.6","24.5","2017-05-16 12:56","20.0","2017-05-16 22:07","...","93","86","2017-05-16 11:30","1.6","5","8.2","2","2017-05-16 19:43","17.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1001.5","...","1004.1","2017-05-17 22:22","999.4","2017-05-17 02:19","24.0","28.4","2017-05-17 16:15","20.5","2017-05-17 00:03","...","81","65","2017-05-17 16:15","1.1","1","5.5","345","2017-05-17 17:50","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1004.4","...","1005.8","2017-05-18 21:50","1002.4","2017-05-18 03:41","26.3","30.5","2017-05-18 12:34","22.4","2017-05-18 01:59","...","76","55","2017-05-18 11:50","1.2","71","5.9","344","2017-05-18 13:59","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1004.3","...","1005.6","2017-05-19 08:41","1002.9","2017-05-19 15:26","25.0","29.0","2017-05-19 10:44","22.0","2017-05-19 19:19","...","83","63","2017-05-19 16:09","1.7","26","8.4","338","2017-05-19 16:18","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1001.7","...","1004.4","2017-05-21 00:00","1000.3","2017-05-20 17:33","23.8","27.9","2017-05-20 13:29","21.7","2017-05-20 02:40","...","88","69","2017-05-20 12:46","1.7","8","8.9","346","2017-05-20 14:28","9.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1000.2","...","1001.5","2017-05-21 09:37","998.0","2017-05-21 16:39","26.3","31.6","2017-05-21 13:40","21.9","2017-05-21 05:39","...","80","55","2017-05-21 13:41","1.2","324","6.9","349","2017-05-21 15:03","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1001.3","...","1003.1","2017-05-22 23:00","999.8","2017-05-22 03:02","27.5","31.4","2017-05-22 12:27","24.2","2017-05-22 05:24","...","77","59","2017-05-22 12:42","1.8","223","6.8","232","2017-05-22 14:03","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1001.5","...","1003.2","2017-05-23 09:33","999.7","2017-05-23 16:18","28.0","31.9","2017-05-23 13:42","23.8","2017-05-23 04:26","...","76","58","2017-05-23 15:03","1.5","272","9.3","279","2017-05-23 12:26","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","999.9","...","1000.9","2017-05-24 00:03","998.2","2017-05-24 15:55","27.8","31.1","2017-05-24 12:22","25.6","2017-05-24 23:47","...","80","66","2017-05-24 11:30","2.3","224","9.0","231","2017-05-24 13:40","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1000.4","...","1002.8","2017-05-25 22:14","998.8","2017-05-25 02:59","25.8","30.8","2017-05-25 13:04","23.1","2017-05-25 22:30","...","81","65","2017-05-25 13:08","1.7","339","11.2","208","2017-05-25 13:52","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1001.8","...","1003.1","2017-05-26 22:13","1000.5","2017-05-26 03:29","25.6","30.5","2017-05-26 15:46","22.3","2017-05-26 04:57","...","72","55","2017-05-26 13:15","1.3","316","6.3","330","2017-05-26 13:12","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1001.9","...","1003.3","2017-05-27 10:52","1000.8","2017-05-27 04:33","26.0","29.8","2017-05-27 12:55","23.6","2017-05-27 03:40","...","80","64","2017-05-27 13:13","1.1","30","4.8","178","2017-05-27 10:21","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1001.6","...","1002.8","2017-05-28 22:21","1000.4","2017-05-28 16:49","26.1","29.4","2017-05-28 16:56","23.3","2017-05-28 04:03","...","81","62","2017-05-28 12:46","0.9","317","4.0","314","2017-05-28 15:50","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1002.4","...","1003.9","2017-05-29 23:59","1000.3","2017-05-29 16:12","27.6","32.6","2017-05-29 15:01","24.1","2017-05-29 05:54","...","77","55","2017-05-29 13:24","1.4","103","6.0","328","2017-05-29 15:53","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1002.6","...","1004.6","2017-05-30 10:26","1000.9","2017-05-30 23:59","25.3","27.9","2017-05-30 13:36","23.0","2017-05-30 11:11","...","89","73","2017-05-30 08:08","1.1","67","6.9","200","2017-05-30 15:59","39.0","...","...","","...","","...","...","...","...","...","...","","..."
"31","999.6","...","1002.0","2017-05-31 09:05","997.5","2017-05-31 18:10","27.2","31.3","2017-05-31 14:20","24.1","2017-05-31 04:15","...","82","67","2017-05-31 15:31","2.1","241","8.4","247","2017-05-31 15:01","0.0","...","...","","...","","...","...","...","...","...","...","","..."
