"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","1001.4","...","1003.1","2017-06-11 21:17","998.6","2017-06-11 16:29","29.8","34.4","2017-06-11 13:32","25.2","2017-06-11 05:08","...","75","52","2017-06-11 11:51","1.7","63","10.8","246","2017-06-11 15:58","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1002.0","...","1005.2","2017-06-12 23:15","999.2","2017-06-12 15:29","30.3","34.7","2017-06-12 11:38","26.0","2017-06-13 00:00","...","72","51","2017-06-12 09:28","2.7","222","12.6","248","2017-06-12 14:50","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"13","1002.7","...","1004.7","2017-06-14 00:00","1000.7","2017-06-13 13:49","29.6","35.2","2017-06-13 12:37","25.0","2017-06-13 18:31","...","73","44","2017-06-13 10:57","3.3","188","17.3","215","2017-06-13 13:33","17.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1003.3","...","1004.6","2017-06-14 21:34","1001.3","2017-06-14 03:11","26.1","29.4","2017-06-14 02:17","23.2","2017-06-14 17:25","...","88","63","2017-06-14 02:35","2.9","169","12.4","144","2017-06-14 11:59","46.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1002.4","...","1003.9","2017-06-15 10:01","1001.1","2017-06-15 16:48","25.0","27.0","2017-06-15 21:40","22.3","2017-06-15 10:14","...","90","75","2017-06-15 03:53","1.9","57","9.3","200","2017-06-15 20:15","52.5","...","...","","...","","...","...","...","...","...","...","","..."
"16","1000.6","...","1002.3","2017-06-16 09:00","998.7","2017-06-16 23:59","26.1","31.9","2017-06-16 11:53","23.2","2017-06-16 19:52","...","88","61","2017-06-16 11:37","2.1","74","15.3","203","2017-06-16 12:27","42.5","...","...","","...","","...","...","...","...","...","...","","..."
"17","999.2","...","1001.4","2017-06-17 22:27","997.2","2017-06-17 03:37","25.4","26.9","2017-06-17 10:04","23.9","2017-06-17 23:39","...","96","90","2017-06-17 13:59","2.4","183","9.8","188","2017-06-17 03:36","70.5","...","...","","...","","...","...","...","...","...","...","","..."
"18","1000.7","...","1002.9","2017-06-18 22:11","998.8","2017-06-18 02:40","24.0","24.9","2017-06-18 04:40","23.5","2017-06-18 20:20","...","99","95","2017-06-18 04:32","1.1","58","6.6","349","2017-06-18 15:12","49.5","...","...","","...","","...","...","...","...","...","...","","..."
"19","1000.8","...","1001.9","2017-06-19 10:42","999.9","2017-06-19 16:37","26.9","30.6","2017-06-19 14:00","22.8","2017-06-19 04:52","...","82","64","2017-06-19 13:53","2.0","99","7.9","219","2017-06-19 11:04","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1000.2","...","1001.7","2017-06-20 09:03","998.3","2017-06-20 04:03","28.6","32.5","2017-06-20 15:15","25.1","2017-06-20 03:47","...","74","50","2017-06-20 15:18","3.0","203","10.5","212","2017-06-20 12:54","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1000.8","...","1003.5","2017-06-21 22:51","998.8","2017-06-21 16:24","29.6","34.0","2017-06-21 12:14","25.2","2017-06-21 05:35","...","71","49","2017-06-21 12:24","3.0","222","12.4","233","2017-06-21 12:19","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1002.8","...","1004.4","2017-06-22 22:06","1001.5","2017-06-22 03:43","29.6","33.9","2017-06-22 11:57","25.2","2017-06-22 03:51","...","73","52","2017-06-22 11:52","2.4","251","10.1","202","2017-06-22 09:13","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1002.1","...","1003.8","2017-06-24 00:00","1000.5","2017-06-23 15:46","29.2","33.4","2017-06-23 13:14","25.6","2017-06-23 04:40","...","78","58","2017-06-23 11:11","2.0","115","10.2","266","2017-06-23 14:37","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1000.6","...","1002.2","2017-06-24 21:29","998.7","2017-06-24 15:28","29.3","33.3","2017-06-24 11:26","25.0","2017-06-24 04:44","...","74","50","2017-06-24 11:23","2.6","220","10.5","242","2017-06-24 13:03","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1001.2","...","1003.0","2017-06-25 23:41","999.8","2017-06-25 15:41","29.6","33.0","2017-06-25 14:25","25.3","2017-06-25 05:41","...","72","56","2017-06-25 12:41","3.0","229","9.5","250","2017-06-25 15:42","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1002.6","...","1004.5","2017-06-26 22:20","1000.9","2017-06-26 14:58","30.0","34.0","2017-06-26 13:02","27.1","2017-06-26 06:01","...","72","55","2017-06-26 10:58","2.9","195","10.9","276","2017-06-26 15:12","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1003.7","...","1005.6","2017-06-27 22:20","1002.1","2017-06-27 15:31","29.7","33.5","2017-06-27 14:54","26.0","2017-06-27 05:25","...","76","60","2017-06-27 12:52","1.9","130","7.1","271","2017-06-27 15:26","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1003.9","...","1005.4","2017-06-28 22:59","1002.3","2017-06-28 16:15","29.8","34.5","2017-06-28 14:53","26.5","2017-06-28 05:25","...","75","49","2017-06-28 17:25","1.5","40","7.5","306","2017-06-28 15:51","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1003.6","...","1005.1","2017-06-30 00:00","1002.1","2017-06-29 14:55","28.0","33.9","2017-06-29 12:56","23.9","2017-06-29 16:08","...","80","54","2017-06-29 12:56","1.4","79","7.9","156","2017-06-29 15:37","8.5","...","...","","...","","...","...","...","...","...","...","","..."
"30","1002.8","...","1003.9","2017-07-01 00:00","1000.7","2017-06-30 14:43","27.2","35.1","2017-06-30 13:13","23.0","2017-06-30 17:25","...","81","43","2017-06-30 12:29","1.3","23","16.9","175","2017-06-30 16:23","70.0","...","...","","...","","...","...","...","...","...","...","","..."
