"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"01","1006.2","...","1008.4","2018-05-01 08:35","1004.7","2018-05-01 16:17","27.2","31.4","2018-05-01 12:43","23.1","2018-05-01 06:20","...","79","57","2018-05-01 12:27","1.6","243","7.3","262","2018-05-01 13:15","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"02","1005.7","...","1007.7","2018-05-02 08:26","1004.0","2018-05-02 15:06","27.9","32.2","2018-05-02 13:50","24.4","2018-05-02 06:16","...","75","55","2018-05-02 12:37","1.7","227","7.3","244","2018-05-02 10:22","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"03","1007.4","...","1009.3","2018-05-03 22:19","1006.1","2018-05-03 15:21","26.6","30.2","2018-05-03 11:49","22.6","2018-05-03 22:55","...","74","54","2018-05-03 17:59","1.7","324","7.7","336","2018-05-03 15:10","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"04","1008.8","...","1010.6","2018-05-04 21:52","1007.5","2018-05-04 15:37","25.9","30.8","2018-05-04 13:13","21.7","2018-05-04 06:05","...","73","52","2018-05-04 14:56","1.7","231","6.9","233","2018-05-04 12:58","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"05","1009.2","...","1011.0","2018-05-05 08:46","1007.4","2018-05-05 15:06","27.0","30.8","2018-05-05 12:16","23.5","2018-05-05 05:24","...","73","57","2018-05-05 11:15","1.2","334","6.8","282","2018-05-05 14:38","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"06","1005.4","...","1008.7","2018-05-07 00:00","1002.8","2018-05-06 15:53","28.3","32.9","2018-05-06 14:04","24.0","2018-05-06 04:35","...","73","52","2018-05-06 11:50","2.1","243","10.1","263","2018-05-06 15:53","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"07","1002.5","...","1004.6","2018-05-07 08:20","1000.3","2018-05-07 17:08","28.8","32.9","2018-05-07 13:46","26.4","2018-05-07 05:50","...","73","51","2018-05-07 13:46","2.7","203","10.7","228","2018-05-07 14:32","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"08","1002.6","...","1005.3","2018-05-08 22:15","1000.2","2018-05-08 02:46","26.9","31.6","2018-05-08 14:50","21.6","2018-05-08 05:15","...","79","57","2018-05-08 15:28","1.7","233","8.3","313","2018-05-08 04:19","22.5","...","...","","...","","...","...","...","...","...","...","","..."
"09","1006.9","...","1009.5","2018-05-09 21:42","1003.7","2018-05-09 02:56","23.2","25.5","2018-05-10 00:00","21.0","2018-05-09 08:33","...","95","87","2018-05-10 00:00","1.3","347","5.0","340","2018-05-09 15:07","7.5","...","...","","...","","...","...","...","...","...","...","","..."
"10","1008.0","...","1009.8","2018-05-10 09:20","1006.2","2018-05-10 16:09","24.3","29.4","2018-05-10 13:58","20.2","2018-05-10 05:20","...","78","60","2018-05-10 13:59","1.3","314","6.0","334","2018-05-10 14:48","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"11","1006.8","...","1008.9","2018-05-11 08:41","1004.8","2018-05-11 16:04","25.7","30.6","2018-05-11 12:30","22.3","2018-05-11 01:27","...","79","60","2018-05-11 12:30","1.1","324","6.2","311","2018-05-11 15:44","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"12","1005.2","...","1006.9","2018-05-12 09:44","1003.0","2018-05-12 16:49","26.2","30.0","2018-05-12 12:34","22.6","2018-05-12 04:05","...","81","63","2018-05-12 12:56","1.1","211","4.9","293","2018-05-12 16:34","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"13","1004.6","...","1005.9","2018-05-13 09:15","1003.0","2018-05-13 17:13","27.1","30.8","2018-05-13 12:59","23.4","2018-05-13 05:10","...","76","60","2018-05-13 12:30","1.5","249","6.6","229","2018-05-13 11:17","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1004.2","...","1006.1","2018-05-14 09:00","1002.1","2018-05-14 15:52","27.3","31.9","2018-05-14 13:37","22.9","2018-05-14 05:49","...","77","59","2018-05-14 12:54","1.5","125","7.5","243","2018-05-14 14:27","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1003.6","...","1005.1","2018-05-15 10:15","1002.3","2018-05-15 14:54","28.2","32.8","2018-05-15 14:33","23.8","2018-05-15 04:19","...","79","57","2018-05-15 11:53","1.8","236","7.5","245","2018-05-15 14:47","0.0","...","...","","...","","...","...","...","...","...","...","","..."
