"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"14","1000.0","...","1002.6","2018-09-14 08:26","997.4","2018-09-15 00:00","28.9","32.7","2018-09-14 11:54","25.8","2018-09-14 06:33","...","84","63","2018-09-14 11:54","1.2","191","5.7","326","2018-09-14 14:14","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","994.0","...","997.4","2018-09-15 00:04","991.7","2018-09-15 15:12","26.6","28.7","2018-09-15 14:27","25.2","2018-09-15 06:00","...","94","74","2018-09-15 12:44","1.0","162","4.1","158","2018-09-15 09:09","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1000.0","...","1004.9","2018-09-17 00:00","993.8","2018-09-16 00:53","27.6","31.6","2018-09-16 12:59","24.5","2018-09-16 04:36","...","88","67","2018-09-16 12:42","1.2","3","6.1","342","2018-09-16 14:45","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"17","1005.9","...","1009.1","2018-09-17 22:35","1004.1","2018-09-17 14:53","28.3","33.7","2018-09-17 12:50","25.0","2018-09-17 05:59","...","86","60","2018-09-17 12:50","1.3","64","6.8","1","2018-09-17 15:02","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1007.0","...","1009.0","2018-09-18 00:17","1004.8","2018-09-18 16:37","28.3","31.6","2018-09-18 12:08","26.2","2018-09-18 04:33","...","89","67","2018-09-18 13:10","2.1","308","8.2","346","2018-09-18 13:02","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1005.2","...","1006.8","2018-09-19 07:51","1003.3","2018-09-19 16:05","28.2","32.4","2018-09-19 13:14","24.8","2018-09-19 06:04","...","88","60","2018-09-19 13:07","1.4","61","6.6","299","2018-09-19 14:31","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1004.1","...","1005.2","2018-09-20 08:57","1002.5","2018-09-20 15:45","28.5","32.6","2018-09-20 13:55","25.6","2018-09-20 05:45","...","84","58","2018-09-20 13:27","1.4","94","5.5","345","2018-09-20 15:32","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1005.3","...","1007.5","2018-09-21 22:34","1003.4","2018-09-21 15:48","28.3","33.4","2018-09-21 13:30","24.0","2018-09-21 06:15","...","77","49","2018-09-21 13:30","1.3","43","6.1","284","2018-09-21 14:56","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1007.1","...","1008.3","2018-09-22 22:18","1005.6","2018-09-22 15:27","28.6","32.4","2018-09-22 11:50","25.2","2018-09-22 04:39","...","77","52","2018-09-22 11:50","1.7","331","7.9","314","2018-09-22 13:32","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1006.0","...","1008.0","2018-09-23 00:03","1003.2","2018-09-23 15:31","28.2","32.8","2018-09-23 11:22","25.2","2018-09-23 05:33","...","81","53","2018-09-23 10:42","1.3","92","7.7","107","2018-09-23 16:55","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1001.7","...","1005.0","2018-09-24 00:05","999.3","2018-09-24 16:13","27.5","32.3","2018-09-24 12:52","24.5","2018-09-24 04:47","...","80","58","2018-09-24 13:03","1.8","348","10.4","8","2018-09-24 15:14","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","999.5","...","1001.0","2018-09-25 00:05","997.2","2018-09-25 15:38","27.7","32.1","2018-09-25 13:54","23.8","2018-09-25 05:25","...","75","55","2018-09-25 13:59","1.4","337","7.7","335","2018-09-25 15:21","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","999.6","...","1001.1","2018-09-26 09:09","997.7","2018-09-26 15:02","26.3","30.6","2018-09-26 13:11","23.7","2018-09-26 05:45","...","80","59","2018-09-26 13:12","2.5","9","10.9","335","2018-09-26 15:39","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","999.7","...","1001.4","2018-09-27 08:09","997.7","2018-09-27 15:19","26.3","31.8","2018-09-27 13:57","23.1","2018-09-27 02:01","...","81","53","2018-09-27 13:49","2.3","355","10.3","341","2018-09-27 15:36","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","999.2","...","1000.7","2018-09-28 00:03","997.2","2018-09-28 15:10","25.9","29.3","2018-09-28 12:34","23.2","2018-09-28 04:13","...","84","68","2018-09-28 13:13","2.8","2","10.8","16","2018-09-28 16:36","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","998.6","...","1001.1","2018-09-29 21:14","996.4","2018-09-29 14:54","25.5","29.1","2018-09-29 13:19","22.6","2018-09-30 00:00","...","68","51","2018-09-29 20:09","3.3","10","11.2","17","2018-09-29 09:37","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1002.3","...","1005.0","2018-09-30 22:59","1000.1","2018-09-30 02:31","25.2","31.2","2018-09-30 13:49","20.9","2018-09-30 02:16","...","70","50","2018-09-30 13:49","1.1","333","6.8","334","2018-09-30 15:34","0.0","...","...","","...","","...","...","...","...","...","...","","..."
