"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","1004.6","...","1007.0","2017-07-11 22:36","1002.8","2017-07-11 15:48","28.5","34.5","2017-07-11 12:57","25.0","2017-07-11 05:10","...","84","51","2017-07-11 12:39","1.3","78","8.0","261","2017-07-11 15:13","13.5","...","...","","...","","...","...","...","...","...","...","","..."
"12","1005.4","...","1006.4","2017-07-12 00:07","1004.2","2017-07-12 14:50","27.7","34.9","2017-07-12 12:17","23.7","2017-07-12 16:30","...","81","48","2017-07-12 12:14","1.4","5","10.0","148","2017-07-12 15:39","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"13","1003.3","...","1005.1","2017-07-14 00:00","1000.9","2017-07-13 16:49","28.9","34.1","2017-07-13 12:03","24.0","2017-07-13 04:58","...","75","48","2017-07-13 11:26","1.5","113","8.1","168","2017-07-13 18:10","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"14","1002.7","...","1003.9","2017-07-14 22:40","1001.0","2017-07-14 14:21","28.5","34.0","2017-07-14 11:54","25.8","2017-07-14 04:59","...","83","56","2017-07-14 11:54","1.4","55","7.9","332","2017-07-14 14:17","1.5","...","...","","...","","...","...","...","...","...","...","","..."
"15","1003.0","...","1004.8","2017-07-15 22:35","1000.7","2017-07-15 15:27","28.5","33.6","2017-07-15 12:32","24.4","2017-07-15 17:01","...","81","57","2017-07-15 12:08","1.8","44","11.1","347","2017-07-15 15:29","2.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1003.7","...","1005.2","2017-07-16 22:26","1001.1","2017-07-16 15:21","27.9","33.9","2017-07-16 13:47","24.9","2017-07-16 03:30","...","81","53","2017-07-16 11:17","1.7","89","10.4","172","2017-07-16 16:37","5.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1005.5","...","1007.1","2017-07-17 21:17","1002.9","2017-07-17 01:34","28.3","32.4","2017-07-17 15:36","24.7","2017-07-17 04:59","...","82","61","2017-07-17 12:45","1.1","349","4.7","49","2017-07-17 01:38","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"18","1005.9","...","1007.5","2017-07-18 21:34","1003.7","2017-07-18 15:12","29.3","35.4","2017-07-18 13:32","25.6","2017-07-18 05:12","...","77","49","2017-07-18 12:15","1.6","42","8.0","339","2017-07-18 15:13","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1003.5","...","1006.1","2017-07-19 00:08","1001.4","2017-07-19 17:56","29.1","34.1","2017-07-19 13:43","25.3","2017-07-19 04:36","...","77","55","2017-07-19 12:09","1.4","74","7.9","136","2017-07-19 16:48","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1002.9","...","1004.1","2017-07-20 21:22","1000.9","2017-07-20 16:15","28.7","34.4","2017-07-20 14:09","25.3","2017-07-20 05:25","...","75","50","2017-07-20 12:34","1.6","63","10.7","134","2017-07-20 17:26","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1003.4","...","1004.9","2017-07-21 08:53","1001.6","2017-07-21 16:54","29.4","33.3","2017-07-21 13:32","25.3","2017-07-21 03:15","...","75","56","2017-07-21 12:15","1.6","70","7.2","1","2017-07-21 15:18","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1002.3","...","1004.1","2017-07-23 00:00","1000.7","2017-07-22 16:23","29.6","33.3","2017-07-22 11:44","26.5","2017-07-22 04:51","...","79","58","2017-07-22 11:45","1.1","9","6.5","15","2017-07-22 10:12","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1001.2","...","1002.7","2017-07-24 00:00","999.7","2017-07-23 18:04","30.0","34.4","2017-07-23 12:53","27.7","2017-07-23 05:51","...","81","57","2017-07-23 12:50","1.5","5","7.8","360","2017-07-23 14:58","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","999.8","...","1001.1","2017-07-24 00:29","997.2","2017-07-24 16:21","29.5","33.5","2017-07-24 12:55","26.2","2017-07-24 23:59","...","78","62","2017-07-24 10:26","1.6","104","7.3","147","2017-07-24 18:59","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","999.1","...","1000.5","2017-07-25 22:46","997.2","2017-07-25 14:49","28.1","34.2","2017-07-25 12:24","23.4","2017-07-25 16:04","...","81","53","2017-07-25 12:23","1.4","91","9.2","133","2017-07-25 15:31","24.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","998.4","...","999.6","2017-07-26 00:09","997.2","2017-07-26 14:02","27.5","34.1","2017-07-26 12:23","23.5","2017-07-26 15:08","...","84","53","2017-07-26 12:23","1.4","4","12.2","142","2017-07-26 14:53","22.5","...","...","","...","","...","...","...","...","...","...","","..."
"27","998.2","...","999.8","2017-07-27 07:57","996.4","2017-07-27 16:58","29.2","33.7","2017-07-27 15:16","24.3","2017-07-27 04:57","...","78","55","2017-07-27 13:34","1.6","77","7.2","1","2017-07-27 14:55","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","996.0","...","998.2","2017-07-28 00:02","994.0","2017-07-28 16:48","30.1","33.9","2017-07-28 13:08","27.7","2017-07-28 05:12","...","80","58","2017-07-28 12:58","1.2","184","6.9","313","2017-07-28 13:45","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","989.4","...","994.3","2017-07-30 00:00","984.7","2017-07-29 19:07","27.9","30.5","2017-07-29 12:16","25.1","2017-07-29 15:46","...","89","74","2017-07-29 12:17","2.5","217","10.8","203","2017-07-29 15:49","31.5","...","...","","...","","...","...","...","...","...","...","","..."
"30","987.0","...","988.3","2017-07-30 10:02","984.1","2017-07-30 18:11","27.6","30.6","2017-07-30 10:07","24.9","2017-07-30 23:58","...","90","71","2017-07-30 10:05","2.9","19","12.8","342","2017-07-30 15:23","52.0","...","...","","...","","...","...","...","...","...","...","","..."
"31","993.8","...","997.3","2017-07-31 22:29","988.0","2017-07-31 00:22","25.9","29.0","2017-07-31 22:09","22.2","2017-07-31 03:13","...","91","78","2017-07-31 21:50","4.1","171","19.1","164","2017-07-31 03:21","143.5","...","...","","...","","...","...","...","...","...","...","","..."
